Unnamed: 0,host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
7362,6576536,34,2014-03-19,2017-03-10,99,10,10,10,10,10,10,0.89
7363,56864450,0,,,,,,,,,,
7364,29221840,69,2015-06-15,2017-03-27,94,9,10,10,10,9,9,3.0
7365,72045833,20,2016-05-18,2017-05-01,99,10,10,10,10,9,10,1.71
7366,8054356,7,2016-10-23,2017-03-26,100,10,10,10,10,10,10,1.09
7367,13044882,108,2014-03-24,2017-04-19,97,10,10,10,10,10,10,2.85
7368,7660373,54,2015-07-12,2017-04-02,95,10,10,10,10,9,9,2.45
7369,9586820,0,,,,,,,,,,
7370,23781905,4,2015-01-31,2016-05-08,65,6,6,10,10,9,7,0.15
7371,5926888,8,2016-10-09,2017-04-07,98,10,10,10,10,10,10,1.16
7372,61111833,1,2016-09-29,2016-09-29,100,10,10,10,10,10,10,0.14
7373,18832521,135,2016-02-28,2017-04-15,100,10,10,10,10,10,10,9.4
7374,30444268,4,2016-10-02,2017-01-23,95,9,10,10,10,10,10,0.56
7375,90718995,0,,,,,,,,,,
7376,58909980,1,2016-06-07,2016-06-07,100,10,10,10,10,10,10,0.09
7377,17153277,1,2014-07-30,2014-07-30,100,10,10,10,10,10,10,0.03
7378,46979936,28,2016-12-06,2017-04-23,99,10,10,10,10,10,10,5.64
7379,13534483,0,,,,,,,,,,
7380,9292045,4,2016-12-31,2017-03-06,100,9,10,10,10,10,9,0.97
7381,76398146,2,2017-03-27,2017-03-29,100,10,9,10,9,9,9,1.58
7382,18819886,1,2017-01-01,2017-01-01,100,10,10,10,10,10,8,0.24
7383,1299321,11,2014-10-13,2017-03-19,98,10,10,10,10,10,10,0.35
7384,11591836,0,,,,,,,,,,
7385,2382677,10,2017-03-12,2017-04-30,98,10,10,9,10,10,9,5.66
7386,11789691,2,2016-07-06,2016-07-24,100,10,10,10,10,10,10,0.2
7387,4014101,6,2015-07-27,2016-07-18,100,10,10,10,10,10,10,0.28
7388,9065322,0,,,,,,,,,,
7389,91752292,0,,,,,,,,,,
7390,71743973,22,2016-06-27,2017-04-30,100,10,10,10,10,10,10,2.12
7391,127089549,0,,,,,,,,,,
7392,26902736,0,,,,,,,,,,
7393,120646663,0,,,,,,,,,,
7394,89389929,15,2016-11-13,2017-04-16,93,9,9,9,9,9,9,2.62
7395,39841598,93,2016-05-23,2017-04-30,97,10,10,10,10,10,10,8.06
7396,4378151,78,2016-05-09,2017-04-16,92,10,9,10,9,9,9,6.5
7397,75604522,31,2016-08-11,2017-05-02,99,10,10,10,10,10,10,3.5
7398,466847,1,2015-10-20,2015-10-20,100,8,10,10,10,8,10,0.05
7399,4656446,6,2017-03-04,2017-04-24,93,9,10,10,9,10,9,2.95
7400,64095894,4,2016-10-20,2016-10-28,90,9,8,9,9,9,9,0.61
7401,104303068,0,,,,,,,,,,
7402,51862071,0,,,,,,,,,,
7403,4678862,14,2013-05-02,2017-03-12,97,10,10,9,10,10,10,0.29
7404,23004735,0,,,,,,,,,,
7405,2199480,19,2013-12-23,2017-03-30,99,10,10,10,10,9,10,0.46
7406,87636945,13,2016-09-04,2017-04-11,91,10,9,10,10,8,9,1.61
7407,7882001,0,,,,,,,,,,
7408,27435329,62,2015-02-16,2016-10-28,99,10,10,10,10,10,10,2.3
7409,66735395,4,2016-05-09,2017-01-13,95,10,10,9,10,10,10,0.33
7410,9110570,54,2014-01-13,2017-04-27,97,10,10,10,10,10,10,1.34
7411,256228,6,2016-04-09,2017-04-01,93,10,10,10,10,10,9,0.46
7412,107357661,5,2017-01-02,2017-04-03,88,10,9,9,10,10,10,1.23
7413,7765030,2,2017-02-07,2017-04-30,90,10,8,8,10,10,8,0.7
7414,15769143,35,2014-07-14,2017-04-03,96,10,10,10,10,10,10,1.02
7415,12756353,48,2014-03-15,2017-03-18,94,9,10,10,10,10,9,1.26
7416,18931053,19,2014-08-23,2016-05-06,92,9,9,9,10,10,9,0.58
7417,6000295,11,2013-08-09,2015-06-24,91,9,8,10,10,10,9,0.24
7418,3386487,1,2017-04-16,2017-04-16,100,10,10,10,10,10,10,1.0
7419,34410990,17,2016-07-26,2017-04-17,94,9,9,10,10,9,9,1.81
7420,1421946,38,2014-10-02,2016-12-02,99,10,10,10,10,9,10,1.21
7421,72787920,2,2017-04-12,2017-04-17,50,5,7,9,6,6,5,2.0
7422,24349854,13,2016-06-13,2017-04-09,95,10,9,10,10,10,9,1.2
7423,54386063,1,2016-12-21,2016-12-21,100,10,10,10,10,10,10,0.22
7424,3002703,3,2016-12-31,2017-03-25,100,10,9,10,10,10,10,0.73
7425,18336433,134,2014-07-25,2017-04-17,96,10,10,10,10,10,10,3.96
7426,40821266,1,2015-08-24,2015-08-24,100,8,8,10,10,10,6,0.05
7427,96693009,0,,,,,,,,,,
7428,303582,1,2016-04-13,2016-04-13,,,,,,,,0.08
7429,29356194,2,2016-11-06,2016-11-25,100,10,10,10,10,10,10,0.34
7430,47354029,1,2017-01-02,2017-01-02,100,10,10,10,10,10,8,0.25
7431,761042,70,2011-08-25,2016-08-04,88,9,9,9,9,9,9,1.01
7432,18967912,77,2015-09-15,2017-04-20,98,10,10,10,10,10,10,3.87
7433,3659692,74,2015-02-01,2017-04-16,84,9,8,9,9,9,9,2.7
7434,24108656,5,2017-01-01,2017-04-09,100,10,10,10,10,10,10,1.22
7435,113295697,4,2017-02-19,2017-03-31,85,8,8,10,10,9,8,1.62
7436,4266637,17,2014-02-11,2016-02-10,98,10,9,10,10,10,10,0.43
7437,10330271,36,2015-10-06,2017-04-17,99,10,10,10,10,10,10,1.88
7438,5055221,5,2016-06-20,2017-04-20,100,10,10,10,10,10,10,0.47
7439,3662459,11,2013-07-20,2015-10-17,98,9,10,10,10,10,9,0.24
7440,42606156,65,2016-04-19,2017-04-16,95,9,10,10,10,9,9,5.13
7441,15779300,0,,,,,,,,,,
7442,123977399,0,,,,,,,,,,
7443,9938659,0,,,,,,,,,,
7444,952446,23,2012-05-13,2017-03-25,100,10,9,10,10,9,10,0.38
7445,81162639,0,,,,,,,,,,
7446,106709,49,2014-07-29,2017-03-07,97,10,10,10,10,9,10,1.46
7447,289837,0,,,,,,,,,,
7448,36672815,1,2015-08-03,2015-08-03,100,10,10,10,10,10,10,0.05
7449,1613229,3,2016-07-22,2016-09-26,93,10,9,10,10,10,10,0.31
7450,9193152,75,2014-08-01,2017-04-22,94,10,9,10,9,9,9,2.23
7451,44759806,0,,,,,,,,,,
7452,2390619,1,2017-04-29,2017-04-29,100,10,10,10,10,10,10,1.0
7453,85995583,5,2016-08-09,2017-04-15,84,9,9,9,10,10,10,0.56
7454,89309844,3,2016-09-05,2016-10-23,53,5,6,7,7,7,5,0.37
7455,30596637,0,,,,,,,,,,
7456,72968829,20,2016-05-24,2016-10-10,100,10,10,10,10,10,10,1.74
7457,106546122,5,2017-03-16,2017-04-30,100,10,10,10,10,10,10,3.06
7458,33654843,51,2015-07-06,2017-01-30,94,10,9,10,10,10,10,2.29
7459,9794542,0,,,,,,,,,,
7460,69443339,1,2017-02-19,2017-02-19,100,10,10,10,10,10,10,0.41
7461,62162395,46,2016-04-10,2017-05-01,94,10,9,10,10,10,10,3.55
7462,77917718,0,,,,,,,,,,
7463,101251888,0,,,,,,,,,,
7464,34861687,11,2015-06-19,2017-04-17,80,8,8,8,8,8,9,0.48
7465,81312483,2,2017-03-27,2017-04-02,80,9,10,8,10,9,7,1.58
7466,76348578,1,2017-03-31,2017-03-31,100,10,10,10,10,10,10,0.88
7467,19240446,3,2017-02-17,2017-03-08,100,10,10,10,10,10,10,1.18
7468,40440635,2,2015-08-14,2016-09-16,90,10,10,10,10,10,9,0.1
7469,29065360,113,2015-11-15,2017-04-16,96,10,10,10,10,10,10,6.32
7470,3364610,167,2012-09-09,2016-04-06,90,9,9,9,9,9,9,2.95
7471,11396604,64,2016-03-18,2017-04-30,99,10,10,10,10,10,10,4.66
7472,76615761,14,2016-07-02,2017-04-06,99,10,10,10,10,10,9,1.37
7473,39961812,3,2015-10-06,2016-10-06,100,10,10,10,10,10,10,0.16
7474,24525758,6,2016-10-15,2017-04-01,100,10,10,10,10,10,10,0.9
7475,104534168,4,2017-03-26,2017-04-30,80,7,9,9,8,9,9,3.08
7476,6121136,33,2015-02-02,2017-03-28,99,10,10,10,10,10,10,1.2
7477,8796021,0,,,,,,,,,,
7478,45682741,11,2016-06-26,2017-04-01,84,10,7,10,10,9,9,1.06
7479,3529283,0,,,,,,,,,,
7480,15155048,22,2016-10-25,2017-04-16,95,9,10,10,10,10,10,3.46
7481,55212741,35,2016-04-14,2017-03-11,97,10,10,10,10,10,10,2.73
7482,13003127,91,2015-04-06,2017-04-24,98,10,10,10,10,10,10,3.6
7483,111627073,1,2017-04-30,2017-04-30,100,10,10,10,10,10,10,1.0
7484,40262924,62,2015-10-11,2017-04-30,100,10,10,10,10,10,10,3.26
7485,8460947,15,2016-01-03,2017-04-03,100,10,10,10,10,10,10,0.92
7486,20695786,102,2016-01-27,2017-04-21,97,10,10,10,10,10,10,6.61
7487,99563554,16,2016-11-06,2017-04-30,99,10,10,10,10,10,10,2.68
7488,39389572,24,2016-01-07,2017-04-01,97,10,10,10,10,10,10,1.49
7489,76237197,1,2016-08-01,2016-08-01,100,10,10,10,10,10,10,0.11
7490,23593492,0,,,,,,,,,,
7491,44875889,1,2016-07-19,2016-07-19,100,10,10,10,10,10,10,0.1
7492,1502367,40,2015-06-10,2017-04-16,96,10,10,10,10,10,9,1.73
7493,26860,78,2016-04-07,2017-04-16,94,10,10,9,10,9,9,5.97
7494,46136236,76,2016-02-03,2017-04-11,96,10,10,10,10,10,10,5.0
7495,92921337,0,,,,,,,,,,
7496,1433227,45,2012-06-09,2017-04-30,99,10,10,10,10,9,10,0.75
7497,19932432,4,2016-02-15,2016-10-17,95,10,10,10,10,10,10,0.27
7498,1037820,61,2012-05-22,2017-01-16,93,9,9,10,9,9,9,1.01
7499,54354899,101,2016-06-05,2017-04-30,98,10,10,10,10,10,10,9.1
7500,62682114,8,,2017-04-21,,,,,,,,
7501,1788196,6,2015-06-16,2016-12-30,97,10,10,10,10,10,10,0.26
7502,109087828,7,2017-01-24,2017-03-13,77,8,9,9,9,9,8,2.1
7503,115533555,8,2017-03-12,2017-04-23,100,10,10,10,10,10,10,4.53
7504,106079289,0,,,,,,,,,,
7505,47107607,15,2017-02-26,2017-04-28,99,10,10,10,10,10,10,6.82
7506,90456754,31,2017-01-14,2017-05-01,100,10,10,10,10,10,10,8.45
7507,42220,10,2011-04-14,2017-02-19,82,9,8,9,9,7,8,0.14
7508,29548304,3,2017-04-12,2017-04-20,100,10,10,9,9,10,10,3.0
7509,26222911,4,2017-04-13,2017-04-27,100,10,10,10,10,10,10,4.0
7510,17063035,9,2017-02-16,2017-04-30,100,10,10,10,10,10,10,3.51
7511,4423822,4,2015-12-05,2015-12-24,90,9,9,10,10,10,10,0.23
7512,66955370,1,2016-08-25,2016-08-25,100,10,10,10,10,10,10,0.12
7513,50058634,43,2015-12-24,2016-10-23,98,10,10,10,10,10,10,2.6
7514,7840836,0,,,,,,,,,,
7515,8753568,10,2013-12-08,2016-12-09,96,10,10,10,10,9,9,0.24
7516,58427,0,,,,,,,,,,
7517,3708417,48,2014-07-12,2016-11-14,95,10,10,10,10,10,9,1.4
7518,52465307,2,2016-09-25,2017-02-21,70,6,5,9,8,9,6,0.27
7519,40225166,19,2016-12-22,2017-05-01,98,10,10,10,10,9,10,4.29
7520,1037820,38,2011-09-19,2016-08-31,91,9,9,10,10,9,10,0.56
7521,5006764,99,2013-05-23,2017-03-26,91,9,9,10,9,10,9,2.06
7522,786958,21,2014-07-22,2016-08-31,99,10,10,10,10,10,10,0.62
7523,5061505,4,2017-04-12,2017-04-20,90,9,8,9,10,10,10,4.0
7524,31698155,51,2015-05-04,2017-03-24,98,10,10,10,10,10,10,2.09
7525,41881230,17,2017-01-15,2017-04-24,99,10,10,10,10,10,10,4.68
7526,23040529,4,2016-01-02,2016-05-22,100,10,10,10,10,10,10,0.25
7527,25646978,36,2016-09-14,2017-04-11,93,10,9,10,10,10,10,4.66
7528,21337207,1,2017-04-09,2017-04-09,100,10,10,10,10,10,10,1.0
7529,49390139,4,2015-12-10,2016-03-02,100,10,10,10,10,10,10,0.23
7530,39885776,0,,,,,,,,,,
7531,6378114,59,2013-07-08,2017-04-23,96,10,10,10,10,10,9,1.27
7532,25900121,26,2016-09-18,2017-04-28,98,10,10,10,10,10,10,3.42
7533,1368428,64,2012-05-25,2017-03-27,99,10,10,10,10,10,10,1.06
7534,56076901,0,,,,,,,,,,
7535,15041820,95,2015-02-16,2017-04-24,95,10,10,10,10,10,9,3.53
7536,23676202,8,2015-10-19,2015-12-18,63,6,7,10,9,5,6,0.43
7537,22188,3,2016-04-25,2016-07-08,90,10,10,10,10,10,10,0.24
7538,12079935,88,2015-11-04,2017-04-17,95,10,10,10,10,10,9,4.83
7539,21978649,3,2017-02-10,2017-04-02,100,10,9,10,10,10,10,1.08
7540,1432244,17,2016-09-05,2017-04-17,100,10,10,10,10,10,10,2.12
7541,68417328,2,2016-08-14,2016-11-29,100,10,10,10,10,10,10,0.23
7542,38604345,65,2016-02-27,2017-04-27,99,10,10,10,10,10,10,4.51
7543,229455,0,,,,,,,,,,
7544,107713441,30,2017-01-06,2017-04-16,100,10,10,10,10,10,10,7.63
7545,101781149,0,,,,,,,,,,
7546,1254174,3,2014-08-04,2016-01-02,60,7,8,7,7,9,7,0.09
7547,37711042,1,2015-08-28,2015-08-28,100,10,10,10,10,10,10,0.05
7548,337373,4,2016-09-25,2016-11-25,90,10,9,10,10,9,10,0.54
7549,123512334,0,,,,,,,,,,
7550,3959158,13,2014-11-07,2017-02-04,88,9,8,9,9,9,8,0.43
7551,45725914,1,2017-04-23,2017-04-23,80,8,8,10,10,10,10,1.0
7552,8016410,18,2016-11-11,2017-05-01,96,9,9,10,9,9,10,3.1
7553,5404153,0,,,,,,,,,,
7554,22728080,48,2015-02-01,2017-04-14,94,10,9,10,10,10,9,1.75
7555,48592564,46,2016-01-01,2017-04-14,94,10,10,9,10,10,10,2.82
7556,20383529,1,2017-04-09,2017-04-16,80,10,10,10,10,8,8,1.0
7557,3817898,108,2014-07-17,2017-04-26,89,9,9,9,9,10,9,3.17
7558,11448861,27,2015-06-15,2016-11-20,98,10,10,10,10,9,10,1.18
7559,110097587,1,2017-03-27,2017-03-27,60,6,6,6,6,10,6,0.79
7560,83959479,0,,,,,,,,,,
7561,8258320,93,2014-02-23,2016-10-27,95,10,10,10,10,10,10,2.39
7562,3495168,10,2016-09-19,2017-04-02,93,10,9,10,9,10,10,1.32
7563,304070,1,2015-02-05,2015-02-05,,,,,,,,0.04
7564,5390998,0,,,,,,,,,,
7565,5727243,218,2014-01-17,2017-04-16,93,10,9,10,9,10,9,5.44
7566,87822686,5,2016-11-14,2017-04-09,100,10,10,10,10,10,10,0.88
7567,7578070,64,2013-07-30,2017-04-22,94,10,10,10,10,10,9,1.4
7568,6760696,40,2016-05-09,2017-03-13,99,10,10,10,10,10,10,3.33
7569,43282932,11,2016-09-10,2017-05-01,96,10,10,10,10,10,10,1.4
7570,19696854,28,2014-09-30,2017-03-11,94,10,9,10,10,10,9,0.89
7571,16213620,46,2014-07-22,2017-03-05,93,9,10,10,10,10,10,1.36
7572,2139079,5,2016-07-24,2016-12-26,96,10,9,10,10,10,10,0.53
7573,1587231,4,2016-06-03,2016-06-19,95,10,10,9,10,9,10,0.36
7574,19137018,8,2017-02-22,2017-04-23,100,10,10,10,10,10,10,3.38
7575,69868344,0,,,,,,,,,,
7576,25908590,12,2017-03-22,2017-04-24,97,9,10,10,10,10,9,8.37
7577,105760171,4,2017-04-02,2017-04-22,95,10,10,10,10,10,10,3.75
7578,78694263,11,2016-09-23,2017-04-09,96,10,9,10,10,10,10,1.48
7579,49751067,43,2015-12-28,2017-04-19,97,10,10,10,10,10,10,2.62
7580,21417327,1,2016-02-14,2016-02-14,,,,,,,,0.07
7581,15222613,4,2017-03-12,2017-04-09,100,10,10,10,10,10,9,2.26
7582,37527402,5,2017-02-26,2017-04-24,100,10,10,10,10,10,10,2.24
7583,870275,48,2016-07-01,2017-04-04,88,9,9,9,10,10,9,4.68
7584,6745537,8,2016-01-03,2017-04-09,100,10,10,10,9,10,9,0.49
7585,36096090,4,2016-04-03,2016-07-16,95,9,10,10,10,10,9,0.3
7586,97303284,6,2017-01-15,2017-03-18,90,9,7,10,9,10,9,1.65
7587,42317475,1,2017-04-23,2017-04-23,100,10,10,10,10,10,10,1.0
7588,40429030,0,,,,,,,,,,
7589,7186263,5,2014-09-30,2016-08-14,92,9,8,9,8,9,9,0.16
7590,36804994,4,2015-07-19,2015-08-09,93,10,9,9,10,10,10,0.18
7591,3364777,22,2017-01-14,2017-05-01,97,10,10,10,10,10,10,6.06
7592,233756,49,2015-12-17,2017-04-17,94,10,9,10,10,9,10,2.92
7593,48113744,0,,,,,,,,,,
7594,80394101,19,2016-12-09,2017-04-24,97,10,10,10,10,10,10,3.9
7595,90488926,0,,,,,,,,,,
7596,91136,44,2015-10-08,2017-04-01,90,10,10,9,8,10,9,2.3
7597,137990,0,,,,,,,,,,
7598,48597749,9,2016-01-01,2017-02-13,93,10,9,10,10,8,9,0.55
7599,102130931,8,2016-12-27,2017-04-09,100,10,10,10,10,10,10,1.88
7600,5425676,1,2017-01-22,2017-01-22,100,10,10,10,10,10,10,0.29
7601,4977992,0,,,,,,,,,,
7602,22997556,16,2016-09-04,2017-03-20,96,10,9,10,10,10,9,1.98
7603,86905839,72,2016-08-02,2017-04-30,99,10,10,10,10,10,10,7.85
7604,45176381,0,,,,,,,,,,
7605,2458252,101,2012-10-16,2017-04-23,98,10,10,10,10,10,10,1.82
7606,3579499,36,2015-11-13,2017-05-01,86,9,9,9,9,8,9,2.01
7607,15243115,1,2016-08-01,2016-08-01,80,4,10,10,10,10,10,0.11
7608,66381962,11,2016-10-23,2017-04-02,96,10,9,10,10,10,9,1.71
7609,6727787,4,2017-01-29,2017-03-21,75,8,8,9,9,9,7,1.26
7610,13002106,19,2017-01-30,2017-04-29,96,9,10,10,10,10,9,6.06
7611,5055640,3,2016-07-03,2016-07-26,73,5,7,7,7,7,7,0.3
7612,8757572,26,2015-01-19,2016-08-20,92,9,9,10,10,10,9,0.93
7613,2472988,64,2016-03-02,2017-03-13,94,10,9,10,10,9,10,4.49
7614,30850484,0,,,,,,,,,,
7615,60369391,0,,,,,,,,,,
7616,16114853,53,2016-02-29,2017-04-14,98,10,10,10,10,10,10,3.7
7617,34676158,22,2015-09-23,2016-11-06,87,9,9,9,10,9,9,1.12
7618,50229,68,2015-12-18,2017-04-29,98,10,10,10,10,10,10,4.06
7619,9144083,0,,,,,,,,,,
7620,35491973,6,2017-03-29,2017-04-20,100,10,10,10,10,10,10,5.0
7621,25972615,0,,,,,,,,,,
7622,20829972,82,2014-12-30,2017-05-01,84,9,8,9,9,10,9,2.87
7623,77955215,0,,,,,,,,,,
7624,64905248,0,,,,,,,,,,
7625,53976608,0,,,,,,,,,,
7626,4082532,18,2015-01-07,2017-01-10,96,10,9,10,10,10,10,0.64
7627,71765950,7,2016-06-20,2016-12-19,100,10,10,10,10,10,10,0.66
7628,51098689,0,,,,,,,,,,
7629,1000438,13,2013-12-27,2016-10-04,91,10,9,9,10,9,9,0.32
7630,6242989,1,2015-08-07,2015-08-07,100,10,10,10,10,8,10,0.05
7631,3540108,17,2013-07-23,2017-01-04,99,10,10,10,10,10,10,0.37
7632,18498159,6,2015-03-20,2017-02-04,100,10,10,10,10,10,10,0.23
7633,6907447,0,,,,,,,,,,
7634,94128650,0,,,,,,,,,,
7635,116433466,5,2017-03-24,2017-04-23,100,10,10,10,10,10,10,3.66
7636,23459662,0,,,,,,,,,,
7637,1111042,150,2011-11-24,2017-04-30,98,10,10,10,10,10,10,2.26
7638,110644,35,2015-09-17,2017-03-17,97,10,10,10,10,10,10,1.76
7639,3691211,0,,,,,,,,,,
7640,21789251,7,2016-06-05,2017-03-25,97,10,10,10,10,10,10,0.63
7641,5469474,5,2014-08-01,2016-07-02,100,10,10,10,10,10,10,0.15
7642,38349676,1,2016-08-09,2016-08-09,100,10,8,10,10,10,10,0.11
7643,16059637,1,2017-01-17,2017-01-17,,,,,,,,0.28
7644,1126652,1,2014-05-31,2014-05-31,100,10,10,10,10,10,10,0.03
7645,34599876,4,2015-08-19,2016-04-26,90,9,9,9,9,9,9,0.19
7646,837384,0,,,,,,,,,,
7647,38857249,0,,,,,,,,,,
7648,29186674,31,2015-06-09,2017-03-30,97,10,9,10,10,10,10,1.34
7649,29487679,0,,,,,,,,,,
7650,14930951,7,2014-11-11,2017-01-05,89,9,9,9,9,8,9,0.23
7651,6782294,5,2015-07-06,2015-08-07,100,10,10,10,10,10,10,0.22
7652,66512470,25,2016-06-14,2017-04-09,94,9,9,10,10,9,9,2.31
7653,17653048,61,2016-01-05,2017-04-28,97,10,10,10,10,10,10,3.77
7654,10299687,7,2017-02-22,2017-05-01,100,10,10,10,10,10,10,2.96
7655,104050670,15,2016-12-25,2017-04-08,87,9,8,9,9,10,9,3.46
7656,108603320,0,,,,,,,,,,
7657,90110652,1,2016-10-07,2016-10-07,20,2,2,2,2,4,2,0.14
7658,2014744,83,2015-12-31,2017-04-09,93,10,9,10,10,10,9,5.08
7659,13242569,83,2016-04-09,2017-04-18,93,9,9,10,10,9,9,6.38
7660,51615679,86,2016-01-24,2017-04-21,94,10,10,10,10,8,9,5.54
7661,30311201,0,,,,,,,,,,
7662,26860,44,2016-04-19,2017-03-01,91,9,9,9,10,9,9,3.47
7663,9762413,197,2014-06-28,2017-04-11,89,9,9,8,9,9,9,5.68
7664,96480539,0,,,,,,,,,,
7665,47680240,0,,,,,,,,,,
7666,4274128,0,,,,,,,,,,
7667,7020797,0,,,,,,,,,,
7668,93024,0,,,,,,,,,,
7669,86384117,3,2017-01-23,2017-04-23,67,7,8,7,5,8,4,0.89
7670,48393302,2,2016-07-27,2016-08-22,40,6,2,8,6,6,4,0.21
7671,54496105,0,,,,,,,,,,
7672,116742662,0,,,,,,,,,,
7673,30932937,115,2015-04-15,2017-04-29,98,10,10,10,10,10,10,4.6
7674,103605092,44,2016-12-14,2017-04-29,100,10,10,10,10,10,10,9.36
7675,74471954,43,2016-06-12,2017-04-24,99,10,10,10,10,10,10,3.96
7676,31476460,7,2015-05-10,2017-03-23,97,10,10,10,10,10,10,0.29
7677,50164197,29,2016-03-19,2017-04-05,78,9,7,9,9,9,9,2.12
7678,8631015,45,2014-06-23,2016-08-12,95,9,10,9,10,9,9,1.29
7679,28457541,36,2016-02-17,2017-04-28,100,10,10,10,10,10,10,2.44
7680,1466173,139,2012-06-26,2017-01-26,84,9,8,9,9,8,9,2.35
7681,38948997,38,2016-07-03,2017-04-09,93,9,9,10,10,10,10,3.74
7682,56899455,18,2016-04-10,2017-02-15,87,9,9,10,10,8,9,1.39
7683,12658759,158,2014-09-28,2017-03-19,96,10,9,10,10,10,10,4.99
7684,69865040,21,2016-05-18,2017-01-03,94,10,10,10,10,8,10,1.79
7685,102760651,7,2016-11-29,2017-03-25,84,10,10,10,10,9,9,1.35
7686,25523,70,2014-07-22,2017-04-20,95,9,10,10,10,9,9,2.06
7687,29231132,14,2015-04-26,2017-02-14,93,9,9,10,10,9,10,0.57
7688,12880886,90,2015-12-01,2017-04-27,99,10,10,10,10,10,10,5.19
7689,43222476,34,2015-09-13,2017-03-19,95,10,9,10,10,10,10,1.71
7690,45949210,12,2015-10-12,2016-04-10,84,7,9,9,9,9,8,0.63
7691,3521693,42,2016-08-12,2017-04-11,98,10,10,10,10,10,10,4.75
7692,13996078,25,2016-05-15,2017-04-18,98,10,10,10,10,10,10,2.12
7693,105767492,11,2017-01-02,2017-04-16,100,10,10,10,10,10,10,2.7
7694,996148,3,2015-03-07,2016-02-15,100,10,5,10,10,10,10,0.11
7695,2790377,46,2016-10-17,2017-04-23,97,10,10,10,10,9,10,6.93
7696,9871566,5,2016-11-02,2017-03-23,88,9,8,8,9,10,9,0.82
7697,39621872,111,2016-02-15,2017-04-30,99,10,10,10,10,10,10,7.5
7698,98846607,0,,,,,,,,,,
7699,42394706,7,2016-09-03,2016-12-26,97,10,9,10,10,10,10,0.86
7700,7533800,13,2015-11-25,2017-04-09,98,10,9,10,10,10,9,0.74
7701,8367387,34,2016-07-26,2017-04-01,93,10,9,10,10,9,9,3.62
7702,103942428,28,2016-11-27,2017-04-27,92,9,10,9,9,9,9,5.32
7703,120016074,0,,,,,,,,,,
7704,89568214,1,2016-09-26,2016-09-26,100,10,10,10,10,10,10,0.14
7705,5469474,0,,,,,,,,,,
7706,47644061,87,2015-11-16,2017-04-22,99,10,10,10,10,10,10,4.88
7707,17937888,0,,,,,,,,,,
7708,109692624,3,2017-01-30,2017-03-19,93,10,10,10,10,9,9,0.96
7709,7451383,2,2017-01-02,2017-03-06,90,10,9,10,10,8,10,0.49
7710,5791229,1,2015-08-13,2015-08-13,80,10,10,10,10,10,10,0.05
7711,53749864,0,,,,,,,,,,
7712,12264076,2,2017-03-26,2017-04-16,100,10,10,10,10,9,10,1.54
7713,476379,15,2013-06-22,2015-11-09,93,10,9,10,10,10,9,0.32
7714,9811903,105,2015-09-06,2017-04-16,91,10,9,10,9,9,9,5.2
7715,17827491,17,2014-11-05,2016-09-05,94,10,9,9,9,10,9,0.56
7716,1149290,13,2012-06-09,2017-04-15,93,10,9,10,10,9,10,0.22
7717,112339548,4,2017-03-05,2017-04-04,90,10,9,10,10,10,10,2.0
7718,82184862,14,2016-08-09,2017-05-02,99,10,10,10,10,9,10,1.57
7719,1395031,0,,,,,,,,,,
7720,51751596,43,2016-02-15,2017-04-30,99,10,10,10,10,10,10,2.91
7721,13081546,0,,,,,,,,,,
7722,10658716,1,2016-10-26,2016-10-26,,,,,,,,0.16
7723,6412585,36,2016-01-14,2017-03-29,94,10,10,10,10,9,10,2.27
7724,4743375,175,2013-02-26,2016-11-25,93,9,9,10,10,9,9,3.44
7725,35796857,52,2016-12-11,2017-04-29,96,10,9,10,10,10,10,10.83
7726,20621329,40,2015-03-06,2017-03-17,91,9,9,9,10,10,9,1.52
7727,969636,51,2014-05-16,2016-12-12,94,9,10,10,10,10,9,1.41
7728,47402576,1,2017-03-01,2017-03-01,100,10,10,10,10,10,10,0.47
7729,37953017,0,,,,,,,,,,
7730,46175735,0,,,,,,,,,,
7731,736722,0,,,,,,,,,,
7732,47913329,50,2015-11-15,2017-04-29,94,10,9,10,10,10,9,2.8
7733,100120148,26,2016-11-10,2017-04-30,93,10,9,10,9,9,10,4.46
7734,2652313,13,2016-10-14,2017-03-27,93,10,10,10,10,9,10,1.93
7735,67631110,4,2016-08-07,2017-03-04,100,10,10,10,10,10,10,0.44
7736,46016314,7,2016-06-06,2017-02-04,100,10,10,10,10,10,10,0.63
7737,34866039,0,,,,,,,,,,
7738,75757461,0,,,,,,,,,,
7739,11635058,1,2016-07-17,2016-07-17,100,10,10,10,10,10,10,0.1
7740,44852405,0,,,,,,,,,,
7741,85200106,0,,,,,,,,,,
7742,70829936,22,2016-08-16,2017-04-09,99,10,10,10,10,10,10,2.53
7743,10993065,14,2016-08-20,2017-03-14,95,10,10,10,10,10,9,1.63
7744,17146591,1,2015-08-18,2015-08-18,100,10,8,10,10,8,10,0.05
7745,6606066,32,2013-08-01,2017-03-21,97,10,9,10,10,10,9,0.7
7746,45248116,28,2016-12-23,2017-04-26,96,10,9,10,10,10,10,6.36
7747,35495284,6,2015-07-14,2015-12-19,96,10,9,10,10,10,9,0.27
