host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
73037662,5,2017-01-03,2017-04-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.24
3685144,88,2015-09-28,2017-05-02,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.52
43040733,115,2016-02-20,2017-04-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7.86
8536482,47,2016-03-06,2017-04-10,87.0,9.0,9.0,9.0,9.0,10.0,9.0,3.33
25287380,16,2016-06-25,2017-02-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.53
35394341,28,2016-07-10,2017-04-19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.82
38266808,21,2016-09-08,2017-03-20,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2.65
62001043,7,2016-10-08,2017-05-01,80.0,7.0,8.0,9.0,9.0,9.0,9.0,1.01
39829946,25,2016-07-11,2017-05-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.53
18935933,7,2015-03-01,2017-01-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.26
114446608,8,2017-02-09,2017-04-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.86
125994385,0,,,,,,,,,,
50229,0,,,,,,,,,,
1008097,5,2016-04-11,2017-01-31,88.0,9.0,8.0,10.0,10.0,9.0,9.0,0.39
25321312,6,2015-08-01,2016-09-11,92.0,9.0,9.0,10.0,10.0,9.0,10.0,0.28
1469211,24,2015-04-08,2017-04-25,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.95
35813912,56,2015-06-20,2017-03-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.46
34481499,0,,,,,,,,,,
85569587,16,2017-01-02,2017-04-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.93
6562223,131,2013-06-25,2017-03-26,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2.79
2456648,0,,,,,,,,,,
33314338,27,2015-05-28,2017-04-16,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.15
67990048,11,2016-10-02,2017-04-16,85.0,9.0,9.0,9.0,8.0,10.0,9.0,1.54
43213394,0,,,,,,,,,,
42062617,0,,,,,,,,,,
1213951,14,2015-09-04,2017-03-26,93.0,10.0,9.0,10.0,10.0,8.0,9.0,0.69
271482,0,,,,,,,,,,
65916598,0,,,,,,,,,,
73623022,0,,,,,,,,,,
107369044,6,2017-01-17,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.68
19247950,2,2016-07-13,2016-08-10,100.0,8.0,10.0,10.0,10.0,6.0,8.0,0.2
64226294,2,2016-04-25,2016-10-06,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.16
3692672,1,2016-01-11,2016-01-11,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.06
4322400,11,2017-02-15,2017-04-11,100.0,10.0,9.0,10.0,10.0,10.0,10.0,4.23
41736985,0,,,,,,,,,,
68481960,5,2016-11-27,2017-03-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.95
9264591,0,,,,,,,,,,
24391658,8,2016-09-18,2017-03-20,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.06
92203788,18,2016-09-16,2017-04-21,96.0,9.0,10.0,10.0,10.0,10.0,10.0,2.36
16672866,1,2015-05-03,2015-05-03,80.0,10.0,10.0,6.0,6.0,8.0,10.0,0.04
2528129,3,2016-07-15,2016-08-23,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.31
85868155,3,2016-08-05,2016-08-14,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0.33
1150474,0,,,,,,,,,,
91590858,19,2016-08-26,2017-01-19,80.0,8.0,9.0,8.0,9.0,9.0,9.0,2.27
50399234,0,,,,,,,,,,
17386900,30,2014-10-29,2017-04-09,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0.98
6829,24,2015-04-20,2017-03-31,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.97
1600919,8,2016-10-10,2017-03-21,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.17
22197219,0,,,,,,,,,,
5335305,74,2013-05-12,2017-04-27,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.53
8290371,145,2014-04-04,2017-04-10,95.0,10.0,10.0,10.0,9.0,10.0,10.0,3.86
17208542,0,,,,,,,,,,
112176808,1,2017-04-16,2017-04-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
2934582,45,2014-02-16,2017-04-11,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.15
5548801,158,2015-06-21,2017-04-15,96.0,10.0,10.0,10.0,10.0,9.0,10.0,6.94
73811179,31,2016-06-22,2017-04-22,86.0,8.0,8.0,10.0,9.0,10.0,8.0,2.94
45917069,5,2017-01-03,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.24
1382720,5,2015-12-28,2016-07-03,92.0,10.0,10.0,10.0,10.0,9.0,10.0,0.3
7240151,35,2015-08-03,2017-02-28,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.64
55342862,45,2016-05-05,2017-04-13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.71
111826945,1,2017-03-12,2017-03-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.57
1147574,25,2012-11-22,2017-03-26,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.46
11277802,26,2015-01-03,2017-03-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.92
38504879,28,2015-08-22,2017-03-27,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.35
78117991,0,,,,,,,,,,
2575807,2,2016-10-30,2016-11-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32
3777979,5,2017-01-17,2017-04-24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.4
114943030,3,2017-03-31,2017-04-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.73
100070447,13,2016-10-28,2017-03-12,92.0,10.0,10.0,10.0,10.0,10.0,10.0,2.07
72408848,1,2017-04-10,2017-04-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
424231,0,,,,,,,,,,
53331260,4,2016-05-08,2017-04-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.33
45312242,96,2015-09-30,2017-04-13,95.0,10.0,10.0,10.0,10.0,9.0,9.0,4.95
22478093,6,2016-11-20,2017-01-22,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.09
15021342,34,2015-04-04,2016-11-22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.34
14453572,19,2016-01-30,2017-03-26,81.0,8.0,7.0,9.0,9.0,9.0,8.0,1.24
1317618,0,,,,,,,,,,
4761562,45,2016-02-26,2017-04-17,96.0,10.0,9.0,10.0,10.0,10.0,10.0,3.12
34723600,0,,,,,,,,,,
103901886,2,2017-02-26,2017-04-01,50.0,6.0,7.0,6.0,5.0,8.0,5.0,0.9
1545388,11,2012-01-31,2016-09-02,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0.17
24986815,32,2016-11-23,2017-04-24,91.0,10.0,9.0,10.0,10.0,9.0,9.0,5.93
55612220,3,2017-02-19,2017-03-26,87.0,10.0,9.0,10.0,10.0,10.0,10.0,1.22
103279598,2,2017-01-21,2017-02-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.58
39723974,0,,,,,,,,,,
323367,11,2015-09-21,2016-10-07,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.56
20556776,14,2015-02-06,2017-02-13,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0.51
13377214,35,2014-08-11,2017-03-24,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.05
5367856,25,2013-03-31,2015-08-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
2982454,29,2013-07-01,2017-03-22,94.0,9.0,9.0,9.0,9.0,9.0,9.0,0.62
100120148,22,2016-12-01,2017-04-20,74.0,8.0,7.0,8.0,8.0,8.0,8.0,4.29
849816,4,2011-09-07,2014-08-10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.06
41183272,0,,,,,,,,,,
54643461,41,2016-10-26,2017-05-02,99.0,10.0,10.0,10.0,10.0,10.0,10.0,6.47
27173670,6,2016-03-13,2016-06-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43
33951769,6,2016-09-11,2017-04-15,76.0,8.0,7.0,10.0,10.0,10.0,9.0,0.77
57138478,0,,,,,,,,,,
75327649,0,,,,,,,,,,
1279742,28,2015-05-20,2017-03-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.17
20120280,0,,,,,,,,,,
75122176,12,2016-08-22,2017-03-08,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1.41
54118010,0,,,,,,,,,,
34452223,56,2015-06-28,2017-03-22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.49
1806618,5,2016-07-20,2016-08-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.52
33921223,5,2015-08-07,2017-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24
13080257,1,2017-04-18,2017-04-18,80.0,8.0,6.0,8.0,10.0,10.0,8.0,1.0
63186858,14,2016-06-24,2017-03-10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.34
4374544,63,2015-05-29,2017-03-25,92.0,10.0,9.0,10.0,10.0,10.0,10.0,2.68
34676158,43,2015-09-27,2017-05-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.21
45114795,41,2016-03-09,2017-04-22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.92
25089308,1,2016-07-06,2016-07-06,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.1
5059436,0,,,,,,,,,,
104401612,11,2016-12-19,2017-04-15,91.0,9.0,10.0,10.0,9.0,9.0,9.0,2.43
13906768,3,2016-01-20,2016-06-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
72787920,16,2016-06-29,2016-11-27,89.0,9.0,10.0,10.0,10.0,9.0,9.0,1.55
19660751,20,2016-10-23,2017-04-25,93.0,10.0,10.0,9.0,10.0,10.0,10.0,3.11
2765007,62,2012-08-27,2017-04-05,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.09
24380675,5,2015-02-16,2016-11-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
12432968,27,2015-05-02,2017-03-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.11
54842664,13,2017-02-19,2017-04-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.27
53093156,9,2017-03-11,2017-04-28,98.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0
50401015,23,2015-12-26,2017-04-19,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1.39
68446088,1,2016-11-25,2016-11-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
4307551,0,,,,,,,,,,
2844357,3,2017-01-01,2017-03-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.73
34506667,41,2016-08-01,2017-04-18,91.0,9.0,9.0,10.0,9.0,10.0,9.0,4.46
71874657,11,2017-03-13,2017-04-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.35
32392407,0,,,,,,,,,,
8258320,40,2015-01-02,2017-04-09,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.41
89224390,1,2016-08-15,2016-08-15,100.0,10.0,10.0,10.0,10.0,8.0,6.0,0.11
26023940,0,,,,,,,,,,
3659692,158,2013-01-29,2017-04-12,85.0,8.0,8.0,9.0,9.0,9.0,9.0,3.05
85933447,13,2016-07-30,2017-04-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.4
13137987,0,,,,,,,,,,
7093169,4,2016-05-31,2016-10-15,87.0,10.0,7.0,10.0,10.0,10.0,8.0,0.36
67168466,0,,,,,,,,,,
7319183,29,2016-09-07,2017-04-21,96.0,10.0,10.0,10.0,10.0,9.0,10.0,3.64
9154208,0,,,,,,,,,,
46125340,0,,,,,,,,,,
66109042,16,2016-08-09,2017-04-23,93.0,9.0,9.0,10.0,9.0,9.0,9.0,1.79
21498235,0,,,,,,,,,,
20879870,181,2014-09-23,2017-04-18,91.0,9.0,9.0,9.0,9.0,9.0,9.0,5.69
1746001,13,2014-10-20,2017-03-31,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.42
82591972,38,2016-07-20,2017-04-26,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.96
5789574,12,2016-02-14,2017-03-25,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
2928895,0,,,,,,,,,,
82407580,0,,,,,,,,,,
27235056,0,,,,,,,,,,
25915525,1,2017-04-11,2017-04-11,80.0,10.0,6.0,10.0,10.0,10.0,10.0,1.0
43400271,106,2015-09-08,2016-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.26
15138589,22,2014-05-19,2016-10-25,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.61
1794266,1,2017-04-10,2017-04-10,,,,,,,,1.0
86397681,7,2017-02-20,2017-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.88
687418,26,2014-07-27,2017-01-03,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.77
21304470,12,2015-11-15,2017-03-19,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.67
57161,12,2013-08-25,2016-12-19,87.0,8.0,8.0,9.0,9.0,10.0,9.0,0.27
29967693,67,2015-05-02,2017-04-01,92.0,10.0,9.0,10.0,10.0,9.0,10.0,2.74
31533086,54,2015-11-10,2017-04-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2.99
3947940,14,2015-05-19,2016-12-29,84.0,9.0,9.0,9.0,9.0,10.0,9.0,0.59
5857289,0,,,,,,,,,,
93875638,1,2017-04-23,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
17051697,7,2016-07-15,2016-11-07,100.0,9.0,10.0,10.0,9.0,10.0,10.0,0.72
1339973,62,2013-04-23,2017-05-01,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1.26
7452882,22,2014-06-02,2017-04-23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.62
99357956,14,2016-11-12,2017-04-02,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2.43
1327400,14,2016-02-19,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.95
40748684,12,2016-09-30,2017-04-03,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.67
38304656,13,2015-07-25,2017-03-21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6
24168951,0,,,,,,,,,,
21750969,53,2016-06-23,2017-04-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.05
13585082,70,2015-11-07,2017-04-03,91.0,9.0,9.0,10.0,9.0,8.0,9.0,3.86
4068562,10,2016-10-30,2017-04-16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.61
7597192,3,2015-11-29,2016-08-22,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0.17
9081542,7,2016-05-01,2016-11-06,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0.57
92839025,15,2016-09-09,2017-04-11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.9
26396988,9,2015-12-18,2016-09-01,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0.54
8598832,9,2014-01-05,2014-12-30,95.0,10.0,10.0,10.0,9.0,9.0,9.0,0.22
27479531,2,2016-06-06,2016-06-16,80.0,9.0,7.0,9.0,10.0,8.0,8.0,0.18
9561089,25,2013-11-02,2017-04-13,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.59
90527025,0,,,,,,,,,,
8896787,12,2016-05-11,2017-02-08,88.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0
24915220,107,2015-02-09,2017-04-30,93.0,10.0,9.0,10.0,10.0,10.0,9.0,3.94
41971300,29,2016-12-29,2017-04-25,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6.96
10658835,3,2015-12-20,2016-03-06,80.0,9.0,10.0,10.0,9.0,10.0,8.0,0.18
2742925,3,2013-04-16,2016-07-22,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.06
33241137,1,2017-03-24,2017-03-24,80.0,8.0,4.0,10.0,8.0,10.0,8.0,0.73
1882820,0,,,,,,,,,,
11554041,0,,,,,,,,,,
19002626,0,,,,,,,,,,
21940642,6,2016-08-07,2016-11-02,90.0,9.0,9.0,9.0,10.0,10.0,9.0,0.67
30977287,0,,,,,,,,,,
22923996,2,2017-03-19,2017-04-09,90.0,10.0,9.0,10.0,10.0,10.0,10.0,1.3
50999731,0,,,,,,,,,,
10900710,4,2016-06-28,2016-07-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39
6188355,4,2016-12-31,2017-04-30,80.0,10.0,10.0,8.0,8.0,9.0,9.0,0.97
9896419,0,,,,,,,,,,
83948697,3,2017-03-19,2017-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.96
76615761,5,2016-06-18,2017-02-12,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47
142776,15,2011-08-01,2017-05-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21
89994736,13,2016-08-20,2017-04-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.52
103735469,1,2017-02-14,2017-02-14,100.0,8.0,8.0,10.0,10.0,10.0,10.0,0.38
2019864,27,2014-11-21,2017-03-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.91
27335891,43,2015-07-04,2017-04-09,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1.93
18530088,3,2017-03-05,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5
10666984,3,2017-04-01,2017-04-29,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.73
1757749,46,2015-10-04,2017-04-16,91.0,10.0,10.0,10.0,10.0,10.0,9.0,2.39
8585179,18,2012-06-24,2016-07-19,95.0,10.0,9.0,9.0,10.0,10.0,9.0,0.3
4431809,1,2017-01-01,2017-01-01,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0.24
2676904,222,2014-08-24,2017-04-14,95.0,10.0,10.0,10.0,10.0,10.0,9.0,6.78
105773277,4,2016-12-07,2017-03-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
95188077,5,2016-09-22,2017-03-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.67
68235084,0,,,,,,,,,,
14930951,4,2014-11-10,2015-10-12,80.0,8.0,9.0,9.0,9.0,7.0,9.0,0.13
34122884,92,2015-06-14,2017-04-07,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0
2958330,1,2017-03-12,2017-03-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.57
15827940,5,2016-11-19,2017-04-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9
3892327,43,2014-10-05,2017-04-16,84.0,9.0,8.0,9.0,9.0,8.0,9.0,1.37
1253110,12,2014-12-09,2017-03-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41
3301832,1,2015-05-10,2015-05-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04
2001531,19,2014-08-28,2016-10-02,94.0,9.0,9.0,10.0,10.0,9.0,10.0,0.58
1030745,85,2013-07-26,2017-04-10,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.85
3940325,4,2012-11-05,2013-09-13,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0.07
93685671,37,2016-09-10,2017-04-24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.7
52243106,0,,,,,,,,,,
50870657,6,2017-01-12,2017-03-13,77.0,8.0,8.0,9.0,9.0,10.0,7.0,1.61
91481146,1,2017-04-23,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
66380809,0,,,,,,,,,,
25149349,0,,,,,,,,,,
109087828,11,2017-01-16,2017-04-29,95.0,9.0,9.0,10.0,10.0,9.0,9.0,3.06
479935,7,2012-09-30,2015-08-31,97.0,9.0,9.0,10.0,10.0,9.0,9.0,0.13
39049938,0,,,,,,,,,,
59759209,25,2016-04-06,2017-04-18,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1.91
4897694,0,,,,,,,,,,
2622454,280,2013-06-25,2017-04-29,92.0,10.0,9.0,10.0,10.0,9.0,9.0,5.96
71138775,2,2016-08-15,2017-01-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
19009196,73,2016-06-22,2017-04-28,88.0,9.0,9.0,9.0,9.0,9.0,9.0,6.93
20702842,0,,,,,,,,,,
25804016,13,2016-03-31,2017-02-21,82.0,8.0,9.0,8.0,9.0,8.0,8.0,0.98
14277626,16,2014-05-02,2015-09-29,97.0,9.0,10.0,10.0,9.0,10.0,9.0,0.44
6329114,0,,,,,,,,,,
118142377,3,2017-04-02,2017-05-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.81
1006227,35,2012-03-19,2016-05-31,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0.56
14803650,76,2015-03-20,2017-04-30,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.94
20746443,38,2015-09-25,2017-03-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.94
9464908,2,2015-12-15,2016-12-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12
21010312,49,2016-06-15,2017-04-16,90.0,9.0,9.0,10.0,10.0,9.0,9.0,4.55
68958382,1,2017-04-10,2017-04-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
29277114,2,2017-04-10,2017-04-13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0
6277851,3,2017-04-16,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
10666984,2,2017-03-02,2017-04-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.95
13422642,2,2015-04-02,2015-09-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08
60088856,5,2017-03-28,2017-04-29,96.0,10.0,9.0,10.0,10.0,10.0,9.0,4.05
25350346,2,2016-08-01,2016-09-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22
1131731,1,2016-08-03,2016-08-03,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.11
94034193,38,2016-10-17,2017-04-18,99.0,10.0,10.0,10.0,10.0,9.0,10.0,5.73
14649261,17,2015-06-26,2017-01-13,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0.75
10015956,59,2015-09-17,2017-02-18,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.97
1226523,3,2013-06-29,2013-11-13,90.0,10.0,8.0,10.0,10.0,8.0,10.0,0.06
68690971,39,2016-06-29,2017-04-08,92.0,9.0,8.0,9.0,9.0,9.0,9.0,3.79
94862156,0,,,,,,,,,,
6372159,14,2016-02-27,2017-04-11,96.0,10.0,9.0,9.0,9.0,10.0,10.0,0.97
26229999,17,2015-03-08,2017-02-20,85.0,9.0,10.0,10.0,9.0,10.0,8.0,0.65
36987052,0,,,,,,,,,,
65218859,9,2016-10-13,2017-04-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.33
20495214,14,2015-08-17,2017-04-22,91.0,8.0,8.0,10.0,9.0,9.0,9.0,0.67
30993075,0,,,,,,,,,,
48493909,5,2016-01-02,2016-07-29,75.0,9.0,6.0,8.0,9.0,10.0,8.0,0.31
44623400,10,2016-09-26,2017-03-20,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1.36
55159630,33,2016-02-23,2017-02-26,90.0,9.0,9.0,9.0,9.0,9.0,9.0,2.27
111185689,1,2017-03-04,2017-03-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.49
11524850,27,2015-01-09,2017-04-18,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.96
99122795,0,,,,,,,,,,
61395879,33,2016-06-26,2017-01-14,96.0,10.0,10.0,10.0,10.0,9.0,10.0,3.17
38123745,25,2015-07-26,2017-04-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.16
16261361,7,2016-02-22,2017-05-02,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.48
8184581,19,2014-01-19,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47
7996624,13,2015-03-04,2017-01-02,95.0,9.0,10.0,10.0,10.0,10.0,9.0,0.49
87593274,13,2016-09-11,2017-01-22,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.66
2163876,17,2016-12-10,2017-04-16,78.0,9.0,9.0,10.0,10.0,9.0,9.0,3.52
35173482,35,2016-05-29,2017-04-29,89.0,9.0,9.0,9.0,9.0,8.0,9.0,3.09
102542635,12,2016-11-18,2017-04-28,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.16
51942923,1,2016-12-20,2016-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22
3296617,0,,,,,,,,,,
45472863,3,2016-10-24,2016-12-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47
34793546,5,2016-05-07,2017-01-20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41
5989392,0,,,,,,,,,,
19411220,11,2014-08-28,2015-08-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.34
37574531,1,2016-12-31,2016-12-31,,,,,,,,0.24
67990048,19,2016-07-22,2016-12-29,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1.99
98934366,0,,,,,,,,,,
28019483,1,2017-04-30,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
10728953,1,2016-10-16,2016-10-16,100.0,8.0,8.0,10.0,10.0,6.0,8.0,0.15
6671702,1,2015-11-04,2015-11-04,,,,,,,,0.05
3851042,10,2013-04-13,2016-08-06,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.2
23156420,30,2016-03-04,2017-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.11
28948284,1,2015-07-14,2015-07-14,100.0,10.0,8.0,10.0,10.0,8.0,8.0,0.05
22210553,31,2015-08-11,2017-04-16,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.47
45248116,81,2016-01-23,2017-04-22,94.0,9.0,9.0,10.0,10.0,9.0,9.0,5.2
10722279,19,2015-03-17,2017-01-01,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0.73
80936902,4,2016-08-08,2017-04-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45
26955825,19,2016-07-31,2017-04-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.06
6133644,13,2017-02-20,2017-04-24,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5.34
11051276,0,,,,,,,,,,
2014744,91,2015-04-26,2017-04-14,94.0,10.0,9.0,10.0,10.0,10.0,9.0,3.69
68435895,6,2017-02-14,2017-04-03,87.0,8.0,9.0,10.0,9.0,9.0,9.0,2.28
29959569,3,2017-03-07,2017-05-02,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1.55
51456588,5,2016-02-14,2016-08-08,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.34
7273529,32,2016-04-24,2017-05-02,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.56
19254816,25,2015-07-23,2017-04-05,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1.15
3679304,10,2016-04-30,2017-04-03,88.0,10.0,8.0,9.0,9.0,10.0,9.0,0.81
114557405,0,,,,,,,,,,
4871445,5,2014-08-09,2016-01-02,84.0,9.0,8.0,9.0,10.0,8.0,8.0,0.15
