id,host_id,price,affordability
975453,5335305,$93.00,affordable $51-200
2601068,8290371,$41.00,Cheap $0-49
3413109,17208542,$105.00,affordable $51-200
18051731,112176808,$165.00,affordable $51-200
2262298,2934582,$38.00,Cheap $0-49
6835132,5548801,$60.00,affordable $51-200
13194651,73811179,$145.00,affordable $51-200
16391620,45917069,$47.00,Cheap $0-49
9813508,1382720,$180.00,affordable $51-200
5487435,7240151,$148.00,affordable $51-200
12805392,55342862,$155.00,affordable $51-200
16901397,111826945,$35.00,Cheap $0-49
731365,1147574,$145.00,affordable $51-200
4118529,11277802,$550.00,very expensive $500+
7349289,38504879,$299.00,expensive $200-500
13559613,78117991,$70.00,affordable $51-200
7341276,2575807,$170.00,affordable $51-200
14909298,3777979,$70.00,affordable $51-200
17530899,114943030,$395.00,expensive $200-500
15553733,100070447,$33.00,Cheap $0-49
17519674,72408848,$285.00,expensive $200-500
16619228,424231,$400.00,expensive $200-500
10434356,53331260,$125.00,affordable $51-200
8614487,45312242,$48.00,Cheap $0-49
15888632,22478093,$125.00,affordable $51-200
5784111,15021342,$195.00,affordable $51-200
10297615,14453572,$175.00,affordable $51-200
3906258,1317618,$170.00,affordable $51-200
11229967,4761562,$90.00,affordable $51-200
6633846,34723600,$50.00,Cheap $0-49
17270031,103901886,$60.00,affordable $51-200
299876,1545388,$115.00,affordable $51-200
15566074,24986815,$85.00,affordable $51-200
17299621,55612220,$75.00,affordable $51-200
15918221,103279598,$60.00,affordable $51-200
7577594,39723974,$650.00,very expensive $500+
8195318,323367,$150.00,affordable $51-200
5059808,20556776,$49.00,Cheap $0-49
2612151,13377214,$91.00,affordable $51-200
980444,5367856,$175.00,affordable $51-200
1221637,2982454,$19.00,Cheap $0-49
16087894,100120148,$30.00,Cheap $0-49
177666,849816,$275.00,expensive $200-500
17711866,41183272,$239.00,expensive $200-500
15419435,54643461,$100.00,affordable $51-200
5619588,27173670,$89.00,affordable $51-200
14903929,33951769,$60.00,affordable $51-200
11743842,57138478,$82.00,affordable $51-200
13320020,75327649,$84.00,affordable $51-200
5480755,1279742,$140.00,affordable $51-200
3889217,20120280,$85.00,affordable $51-200
14152751,75122176,$32.00,Cheap $0-49
18492019,54118010,$120.00,affordable $51-200
6586700,34452223,$225.00,expensive $200-500
12464982,1806618,$199.00,affordable $51-200
6599240,33921223,$350.00,expensive $200-500
17621139,13080257,$85.00,affordable $51-200
13276066,63186858,$100.00,affordable $51-200
1072235,4374544,$30.00,Cheap $0-49
8539318,34676158,$35.00,Cheap $0-49
10118974,45114795,$108.00,affordable $51-200
13767610,25089308,$100.00,affordable $51-200
11412868,5059436,$350.00,expensive $200-500
16041362,104401612,$55.00,affordable $51-200
9495662,13906768,$85.00,affordable $51-200
13392049,72787920,$92.00,affordable $51-200
15585231,19660751,$129.00,affordable $51-200
562254,2765007,$229.00,expensive $200-500
4719647,24380675,$185.00,affordable $51-200
5423597,12432968,$170.00,affordable $51-200
17093551,54842664,$139.00,affordable $51-200
15158514,53093156,$39.00,Cheap $0-49
9841373,50401015,$45.00,Cheap $0-49
14536547,68446088,$319.00,expensive $200-500
820107,4307551,$299.00,expensive $200-500
16560212,2844357,$115.00,affordable $51-200
14058023,34506667,$199.00,affordable $51-200
17670884,71874657,$79.00,affordable $51-200
18191678,32392407,$77.00,affordable $51-200
4440003,8258320,$150.00,affordable $51-200
14473457,89224390,$395.00,expensive $200-500
8833021,26023940,$50.00,Cheap $0-49
879195,3659692,$48.00,Cheap $0-49
14183139,85933447,$57.00,affordable $51-200
7638156,13137987,$57.00,affordable $51-200
13032037,7093169,$40.00,Cheap $0-49
17657646,67168466,$400.00,expensive $200-500
14819908,7319183,$159.00,affordable $51-200
18520420,9154208,$370.00,expensive $200-500
9824420,46125340,$90.00,affordable $51-200
14236526,66109042,$75.00,affordable $51-200
12966319,21498235,$200.00,affordable $51-200
4027199,20879870,$65.00,affordable $51-200
1236992,1746001,$92.00,affordable $51-200
13916599,82591972,$229.00,expensive $200-500
10141022,5789574,"$1,495.00",very expensive $500+
18293262,2928895,$100.00,affordable $51-200
13901683,82407580,$70.00,affordable $51-200
7810637,27235056,$300.00,expensive $200-500
18109123,25915525,$126.00,affordable $51-200
8230919,43400271,$95.00,affordable $51-200
2967121,15138589,$175.00,affordable $51-200
18136377,1794266,$500.00,expensive $200-500
16912825,86397681,$599.00,very expensive $500+
3585909,687418,$250.00,expensive $200-500
8880980,21304470,$199.00,affordable $51-200
990385,57161,$45.00,Cheap $0-49
6228505,29967693,$58.00,affordable $51-200
9280917,31533086,$299.00,expensive $200-500
6064517,3947940,$170.00,affordable $51-200
10751366,5857289,$104.00,affordable $51-200
14932128,93875638,$90.00,affordable $51-200
8550494,17051697,$95.00,affordable $51-200
992786,1339973,$99.00,affordable $51-200
1375521,7452882,$42.00,Cheap $0-49
15806592,99357956,$20.00,Cheap $0-49
11190502,1327400,$125.00,affordable $51-200
15113277,40748684,$150.00,affordable $51-200
7311059,38304656,$50.00,Cheap $0-49
5612596,24168951,$85.00,affordable $51-200
13626759,21750969,$83.00,affordable $51-200
8722735,13585082,$79.00,affordable $51-200
15604786,4068562,$40.00,Cheap $0-49
7742151,7597192,$500.00,expensive $200-500
12227206,9081542,$75.00,affordable $51-200
14840861,92839025,$40.00,Cheap $0-49
9448893,26396988,$38.00,Cheap $0-49
1615473,8598832,$200.00,affordable $51-200
11345911,27479531,$60.00,affordable $51-200
1827298,9561089,$350.00,expensive $200-500
17343258,90527025,$32.00,Cheap $0-49
12430132,8896787,$33.00,Cheap $0-49
5162305,24915220,$109.00,affordable $51-200
16189748,41971300,$70.00,affordable $51-200
9731035,10658835,$250.00,expensive $200-500
904512,2742925,$409.00,expensive $200-500
15633994,33241137,$96.00,affordable $51-200
15150957,1882820,$120.00,affordable $51-200
2283845,11554041,$300.00,expensive $200-500
10687049,19002626,$79.00,affordable $51-200
14197150,21940642,$29.00,Cheap $0-49
13193700,30977287,$100.00,affordable $51-200
13637437,22923996,$150.00,affordable $51-200
13676184,50999731,"$4,150.00",very expensive $500+
13590080,10900710,$49.00,Cheap $0-49
1187109,6188355,$130.00,affordable $51-200
18242394,9896419,$169.00,affordable $51-200
17639205,83948697,$95.00,affordable $51-200
13496358,76615761,$149.00,affordable $51-200
32963,142776,$199.00,affordable $51-200
14543437,89994736,$170.00,affordable $51-200
16223520,103735469,$36.00,Cheap $0-49
4296177,2019864,$75.00,affordable $51-200
6599196,27335891,$229.00,expensive $200-500
16491212,18530088,$141.00,affordable $51-200
16353435,10666984,$39.00,Cheap $0-49
8169714,1757749,$175.00,affordable $51-200
544173,8585179,$85.00,affordable $51-200
16195015,4431809,$59.00,affordable $51-200
3869319,2676904,$82.00,affordable $51-200
16207121,105773277,$29.00,Cheap $0-49
15057207,95188077,$300.00,expensive $200-500
17695703,68235084,$150.00,affordable $51-200
4471012,14930951,$59.00,affordable $51-200
6524647,34122884,$73.00,affordable $51-200
16707273,2958330,$225.00,expensive $200-500
15496166,15827940,$250.00,expensive $200-500
4163437,3892327,$47.00,Cheap $0-49
4491403,1253110,$55.00,affordable $51-200
2361622,3301832,$155.00,affordable $51-200
3842716,2001531,$50.00,Cheap $0-49
1347170,1030745,$39.00,Cheap $0-49
749702,3940325,$235.00,expensive $200-500
14913538,93685671,$90.00,affordable $51-200
10189188,52243106,$299.00,expensive $200-500
16414402,50870657,$199.00,affordable $51-200
16449796,91481146,$319.00,expensive $200-500
16897410,66380809,$89.00,affordable $51-200
6198420,25149349,$125.00,affordable $51-200
16674947,109087828,$35.00,Cheap $0-49
411583,479935,$155.00,affordable $51-200
18006435,39049938,$225.00,expensive $200-500
11698212,59759209,$120.00,affordable $51-200
1086784,4897694,$300.00,expensive $200-500
1240876,2622454,$65.00,affordable $51-200
13959861,71138775,$75.00,affordable $51-200
13434764,19009196,$50.00,Cheap $0-49
15421930,20702842,$125.00,affordable $51-200
11454575,25804016,$179.00,affordable $51-200
2878367,14277626,$150.00,affordable $51-200
13029600,6329114,$90.00,affordable $51-200
17451933,118142377,"$1,350.00",very expensive $500+
204826,1006227,$95.00,affordable $51-200
5465589,14803650,$320.00,expensive $200-500
8475571,20746443,$49.00,Cheap $0-49
8283356,9464908,$28.00,Cheap $0-49
13494429,21010312,$40.00,Cheap $0-49
17762861,68958382,$88.00,affordable $51-200
18107484,29277114,$85.00,affordable $51-200
18036671,6277851,$495.00,expensive $200-500
16561092,10666984,$26.00,Cheap $0-49
3447789,13422642,$75.00,affordable $51-200
17767695,60088856,$159.00,affordable $51-200
13360706,25350346,$650.00,very expensive $500+
648048,1131731,$135.00,affordable $51-200
15423732,94034193,$249.00,expensive $200-500
5014683,14649261,$89.00,affordable $51-200
7845614,10015956,$150.00,affordable $51-200
1253510,1226523,$125.00,affordable $51-200
13579060,68690971,$49.00,Cheap $0-49
16536354,94862156,$60.00,affordable $51-200
1169588,6372159,$150.00,affordable $51-200
5078915,26229999,$34.00,Cheap $0-49
7052558,36987052,"$1,500.00",very expensive $500+
15260915,65218859,$49.00,Cheap $0-49
7115078,20495214,$250.00,expensive $200-500
6922926,30993075,$165.00,affordable $51-200
9347210,48493909,$160.00,affordable $51-200
14639518,44623400,$299.00,expensive $200-500
10680330,55159630,$35.00,Cheap $0-49
16755630,111185689,$50.00,Cheap $0-49
4956252,11524850,$49.00,Cheap $0-49
16989578,99122795,$130.00,affordable $51-200
13436530,61395879,$52.00,affordable $51-200
7280717,38123745,$99.00,affordable $51-200
3209485,16261361,$200.00,affordable $51-200
1534717,8184581,$800.00,very expensive $500+
5288127,7996624,$997.00,very expensive $500+
14984264,87593274,$99.00,affordable $51-200
16261743,2163876,$128.00,affordable $51-200
12567869,35173482,$287.00,expensive $200-500
15904104,102542635,$69.00,affordable $51-200
10122089,51942923,$182.00,affordable $51-200
6209338,3296617,$105.00,affordable $51-200
15395026,45472863,$200.00,affordable $51-200
10831285,34793546,$140.00,affordable $51-200
1177531,5989392,"$1,875.00",very expensive $500+
3782958,19411220,$140.00,affordable $51-200
16569362,37574531,$173.00,affordable $51-200
13210354,67990048,$169.00,affordable $51-200
18210402,98934366,$39.00,Cheap $0-49
18020992,28019483,$81.00,affordable $51-200
15099815,10728953,$25.00,Cheap $0-49
9087574,6671702,$76.00,affordable $51-200
737444,3851042,$189.00,affordable $51-200
10456680,23156420,$125.00,affordable $51-200
5582966,28948284,$74.00,affordable $51-200
5261044,22210553,$225.00,expensive $200-500
10555158,45248116,$130.00,affordable $51-200
5661043,10722279,$125.00,affordable $51-200
13782774,80936902,$85.00,affordable $51-200
13078052,26955825,$99.00,affordable $51-200
17223981,6133644,$115.00,affordable $51-200
12227827,11051276,$400.00,expensive $200-500
6054630,2014744,$115.00,affordable $51-200
16313463,68435895,$90.00,affordable $51-200
16894437,29959569,$40.00,Cheap $0-49
10983892,51456588,$250.00,expensive $200-500
11828769,7273529,$479.00,expensive $200-500
7417793,19254816,$70.00,affordable $51-200
11065145,3679304,$58.00,affordable $51-200
17077694,114557405,$95.00,affordable $51-200
3552947,4871445,$90.00,affordable $51-200
10342473,53228977,$120.00,affordable $51-200
2272467,11486027,$105.00,affordable $51-200
8371187,44120892,$279.00,expensive $200-500
11642937,20076782,$55.00,affordable $51-200
1774393,9318902,$100.00,affordable $51-200
17434689,78937713,$50.00,Cheap $0-49
16735755,108396103,$287.00,expensive $200-500
3442400,7513481,$95.00,affordable $51-200
14205259,3646700,$41.00,Cheap $0-49
18434063,93369420,$75.00,affordable $51-200
6869042,6277851,$119.00,affordable $51-200
15902977,26557365,$184.00,affordable $51-200
18272023,115260392,$48.00,Cheap $0-49
3475390,17505730,$200.00,affordable $51-200
10865258,27913293,$175.00,affordable $51-200
8985646,17848096,$190.00,affordable $51-200
15721485,101555046,$298.00,expensive $200-500
2942975,15025089,$110.00,affordable $51-200
13624713,7514046,$95.00,affordable $51-200
1327886,7206559,$150.00,affordable $51-200
8555677,45035504,$150.00,affordable $51-200
13753198,62355305,$49.00,Cheap $0-49
13395033,5500679,$500.00,expensive $200-500
14201760,52335940,$35.00,Cheap $0-49
17873719,122363328,$95.00,affordable $51-200
3783035,19412069,$69.00,affordable $51-200
13115469,19752940,$700.00,very expensive $500+
15054567,22647485,$105.00,affordable $51-200
10424720,53692003,$130.00,affordable $51-200
17233781,9464908,$29.00,Cheap $0-49
15998351,7978870,$140.00,affordable $51-200
1831355,1402235,$219.00,expensive $200-500
15450247,87756065,$140.00,affordable $51-200
9739855,50252728,$138.00,affordable $51-200
5631470,5552452,$89.00,affordable $51-200
12038456,36081874,$197.00,affordable $51-200
5115184,18297786,$45.00,Cheap $0-49
17234700,32295628,$59.00,affordable $51-200
16439512,61576097,$150.00,affordable $51-200
61578,298123,$600.00,very expensive $500+
13544758,77941038,$550.00,very expensive $500+
2396125,11907135,$109.00,affordable $51-200
12386097,66957740,$45.00,Cheap $0-49
18040212,33237163,$180.00,affordable $51-200
2791654,14277626,$385.00,expensive $200-500
2193238,4010522,$500.00,expensive $200-500
6044303,6562223,$125.00,affordable $51-200
7564160,8167495,$125.00,affordable $51-200
6882525,1539816,$375.00,expensive $200-500
6915363,30379967,$65.00,affordable $51-200
13298163,75078863,$129.00,affordable $51-200
6378358,33246982,$100.00,affordable $51-200
376740,1803588,$105.00,affordable $51-200
14954244,10271353,$29.00,Cheap $0-49
15096515,4153645,$113.00,affordable $51-200
8069792,5165472,$145.00,affordable $51-200
9040214,47178967,$285.00,expensive $200-500
9811883,17960755,$120.00,affordable $51-200
6571935,12781003,$125.00,affordable $51-200
2337670,6658533,$155.00,affordable $51-200
16662334,5938237,$189.00,affordable $51-200
11820938,1371704,$225.00,expensive $200-500
12344478,107275,$199.00,affordable $51-200
7806465,41081608,$549.00,very expensive $500+
17241207,8814121,$236.00,expensive $200-500
17994750,77917824,$23.00,Cheap $0-49
655754,3301628,$39.00,Cheap $0-49
15769468,679977,$86.00,affordable $51-200
7279344,2220269,$115.00,affordable $51-200
2202908,2558800,$153.00,affordable $51-200
15487523,76816329,$55.00,affordable $51-200
13942109,46081302,$92.00,affordable $51-200
16475217,29761827,$115.00,affordable $51-200
6277607,13655113,$65.00,affordable $51-200
15466123,41068652,$85.00,affordable $51-200
4209878,21730717,$105.00,affordable $51-200
16191009,6727787,$142.00,affordable $51-200
14377540,54007381,$116.00,affordable $51-200
17714228,47854442,$75.00,affordable $51-200
16221859,25073467,$79.00,affordable $51-200
10179865,52276451,$120.00,affordable $51-200
5796374,30072161,$35.00,Cheap $0-49
7808823,31115755,$120.00,affordable $51-200
7023946,36817697,$39.00,Cheap $0-49
2594478,1984788,$115.00,affordable $51-200
6973947,31688570,$250.00,expensive $200-500
9393041,21424115,$99.00,affordable $51-200
16907576,21911194,$135.00,affordable $51-200
14267804,46008203,$35.00,Cheap $0-49
8384451,43960341,"$1,500.00",very expensive $500+
17995500,118534082,$130.00,affordable $51-200
13298771,4468683,$189.00,affordable $51-200
4801775,16009553,$110.00,affordable $51-200
14088973,84190261,$70.00,affordable $51-200
18308652,54121015,$239.00,expensive $200-500
16540792,70273991,$149.00,affordable $51-200
3841108,1684893,$125.00,affordable $51-200
7861177,5821866,$92.00,affordable $51-200
12427573,24254042,$185.00,affordable $51-200
16964513,58056241,$272.00,expensive $200-500
128036,633484,$500.00,expensive $200-500
9869415,50792299,$75.00,affordable $51-200
15097802,63133341,$75.00,affordable $51-200
16831201,112019763,$199.00,affordable $51-200
9033255,11211773,$75.00,affordable $51-200
2762666,14129709,$175.00,affordable $51-200
6357407,33115177,$150.00,affordable $51-200
18111098,9615011,$46.00,Cheap $0-49
15757160,48363584,$66.00,affordable $51-200
15856036,20030974,$100.00,affordable $51-200
17510469,64787748,$75.00,affordable $51-200
7090646,20045816,$59.00,affordable $51-200
566016,2783478,$600.00,very expensive $500+
9332217,107382,$55.00,affordable $51-200
7747248,16307681,$104.00,affordable $51-200
11736222,56613763,$65.00,affordable $51-200
6827217,35762401,$52.00,affordable $51-200
6236477,32160426,$100.00,affordable $51-200
6225357,2365231,$70.00,affordable $51-200
15042435,70225013,$215.00,expensive $200-500
18078627,8102285,$69.00,affordable $51-200
3380283,17054022,$135.00,affordable $51-200
808720,3772028,$225.00,expensive $200-500
18209504,28195241,$90.00,affordable $51-200
15193962,96472530,$40.00,Cheap $0-49
10206274,52436823,$85.00,affordable $51-200
15408543,98656466,$80.00,affordable $51-200
18086602,35513552,$79.00,affordable $51-200
17350589,39528519,$55.00,affordable $51-200
7533762,37488559,$130.00,affordable $51-200
13751671,26637632,$40.00,Cheap $0-49
16988061,12880886,$175.00,affordable $51-200
8644850,45443922,$100.00,affordable $51-200
16885498,32051594,$53.00,affordable $51-200
2501088,6931467,$70.00,affordable $51-200
9685324,9031634,$44.00,Cheap $0-49
13319186,75316607,$159.00,affordable $51-200
3883071,20076782,$60.00,affordable $51-200
17981168,123521154,$120.00,affordable $51-200
10102689,45111970,$45.00,Cheap $0-49
6731745,159886,$47.00,Cheap $0-49
14171788,58481702,$25.00,Cheap $0-49
8460173,1331051,$174.00,affordable $51-200
16478212,74666323,$71.00,affordable $51-200
18014072,87423699,$65.00,affordable $51-200
12411680,67126470,$150.00,affordable $51-200
9011187,1028671,$98.00,affordable $51-200
17621557,119806444,$85.00,affordable $51-200
15968806,58792869,$745.00,very expensive $500+
5601520,29040569,$220.00,expensive $200-500
6005207,27753817,$69.00,affordable $51-200
4786001,24672556,$89.00,affordable $51-200
8702166,3821886,$135.00,affordable $51-200
4351047,11263829,$225.00,expensive $200-500
14948469,94072026,$100.00,affordable $51-200
9317916,8572071,$120.00,affordable $51-200
891912,2693470,$189.00,affordable $51-200
16541664,39479194,$130.00,affordable $51-200
9759559,50293850,$102.00,affordable $51-200
10455415,13682855,$100.00,affordable $51-200
14110175,82396571,$199.00,affordable $51-200
9475119,18927529,$150.00,affordable $51-200
11513731,6062389,$125.00,affordable $51-200
8195360,15500488,$99.00,affordable $51-200
14615272,89720829,$195.00,affordable $51-200
12952489,71138931,$180.00,affordable $51-200
14842366,88736766,$68.00,affordable $51-200
17963065,45318063,$249.00,expensive $200-500
7843345,28486514,$349.00,expensive $200-500
16246524,104553193,$46.00,Cheap $0-49
5832638,999438,$45.00,Cheap $0-49
2601900,9911012,$275.00,expensive $200-500
11867284,6609984,$110.00,affordable $51-200
17509278,118599746,$130.00,affordable $51-200
3946194,14293161,$142.00,affordable $51-200
44511,195697,$58.00,affordable $51-200
18193066,41881230,$255.00,expensive $200-500
4163331,3892327,$50.00,Cheap $0-49
12913879,28994865,$329.00,expensive $200-500
1441426,6829,$69.00,affordable $51-200
17042587,25551648,"$1,500.00",very expensive $500+
17073813,114540245,$200.00,affordable $51-200
15650583,100808284,$50.00,Cheap $0-49
17616822,112482260,$118.00,affordable $51-200
522443,2569865,$169.00,affordable $51-200
1828227,6972138,"$1,500.00",very expensive $500+
7715259,38711911,$58.00,affordable $51-200
15464274,99228504,$125.00,affordable $51-200
535264,2629962,$155.00,affordable $51-200
13717077,15503621,$159.00,affordable $51-200
9155386,47661894,$69.00,affordable $51-200
5760160,8007543,$80.00,affordable $51-200
11741274,62461430,$90.00,affordable $51-200
2955777,3537928,$139.00,affordable $51-200
7613457,506809,$225.00,expensive $200-500
18389188,126765548,$112.00,affordable $51-200
17575147,6563094,$85.00,affordable $51-200
1718770,6068293,$149.00,affordable $51-200
12970891,68690971,$39.00,Cheap $0-49
3939383,20404546,$75.00,affordable $51-200
5309281,7069581,$82.00,affordable $51-200
6539100,1254174,$49.00,Cheap $0-49
6093927,31624626,$129.00,affordable $51-200
7649066,20372797,$70.00,affordable $51-200
17619741,23771192,$99.00,affordable $51-200
13668765,11458154,$700.00,very expensive $500+
14658952,49178510,$51.00,affordable $51-200
4566972,23672572,$35.00,Cheap $0-49
11612857,38018396,$87.00,affordable $51-200
772710,899508,$72.00,affordable $51-200
9169278,4066400,$98.00,affordable $51-200
5271750,12262360,$210.00,expensive $200-500
13452059,55054873,$90.00,affordable $51-200
9079629,34830470,$95.00,affordable $51-200
4470125,10658835,$550.00,very expensive $500+
11273489,2682536,$25.00,Cheap $0-49
12072165,41736985,$895.00,very expensive $500+
16470117,25915525,$120.00,affordable $51-200
10616417,34769112,$41.00,Cheap $0-49
12655496,57586860,$225.00,expensive $200-500
6075770,15621882,$100.00,affordable $51-200
4520702,21382948,$75.00,affordable $51-200
8055371,42544468,$62.00,affordable $51-200
15832524,50836696,$125.00,affordable $51-200
16324975,75791708,$169.00,affordable $51-200
15524582,47057200,$18.00,Cheap $0-49
4572171,13004311,$159.00,affordable $51-200
9575630,23850417,$800.00,very expensive $500+
17527725,1271958,$50.00,Cheap $0-49
9489570,7795904,$100.00,affordable $51-200
17220879,72931329,$59.00,affordable $51-200
6131694,31810025,$60.00,affordable $51-200
11146719,4656446,$300.00,expensive $200-500
9480975,44684563,$80.00,affordable $51-200
4396985,22660922,"$1,200.00",very expensive $500+
13212611,64570555,$138.00,affordable $51-200
15028251,45472863,$195.00,affordable $51-200
13901887,77123642,$150.00,affordable $51-200
826314,4334888,$65.00,affordable $51-200
16241857,10762190,$75.00,affordable $51-200
8269421,28022334,$50.00,Cheap $0-49
16796057,111633198,$130.00,affordable $51-200
1792884,8836213,$235.00,expensive $200-500
10586052,4656446,$355.00,expensive $200-500
566195,2760033,$125.00,affordable $51-200
9219613,47938937,$225.00,expensive $200-500
11555265,10975433,$120.00,affordable $51-200
13418482,30061946,$65.00,affordable $51-200
8445595,43624671,$150.00,affordable $51-200
5602932,11759472,$60.00,affordable $51-200
177653,839703,$39.00,Cheap $0-49
10435379,9352017,$165.00,affordable $51-200
17653901,119784728,$77.00,affordable $51-200
11118260,53876292,$650.00,very expensive $500+
12734158,11887531,$169.00,affordable $51-200
16693531,53333066,$125.00,affordable $51-200
6259767,32522510,$159.00,affordable $51-200
17977906,10087268,$87.00,affordable $51-200
16143253,55412886,$45.00,Cheap $0-49
17606524,24681947,$35.00,Cheap $0-49
14362227,88013353,$85.00,affordable $51-200
16577628,21236506,$55.00,affordable $51-200
10269013,34607716,$54.00,affordable $51-200
5105227,1010803,$65.00,affordable $51-200
16325362,14560309,$89.00,affordable $51-200
7422793,38884077,$29.00,Cheap $0-49
17574306,119353259,$84.00,affordable $51-200
7822859,15572056,$135.00,affordable $51-200
1881968,9797355,$100.00,affordable $51-200
4996624,4141516,$99.00,affordable $51-200
14962855,43890153,$225.00,expensive $200-500
1030768,2145647,$175.00,affordable $51-200
18406927,14978530,$59.00,affordable $51-200
12231522,17405769,$439.00,expensive $200-500
14950173,3417401,$80.00,affordable $51-200
16031845,78877227,$99.00,affordable $51-200
8310106,135304,$75.00,affordable $51-200
12091582,64814858,$350.00,expensive $200-500
14981316,94403087,$120.00,affordable $51-200
13574372,4761329,$135.00,affordable $51-200
16885779,45472863,$155.00,affordable $51-200
17638766,114891028,$20.00,Cheap $0-49
8627948,5992350,$177.00,affordable $51-200
5825166,29887412,$130.00,affordable $51-200
13561897,49754887,$179.00,affordable $51-200
6159481,30782764,$195.00,affordable $51-200
17366834,116909942,$140.00,affordable $51-200
1721157,8875452,$85.00,affordable $51-200
71514,366343,$60.00,affordable $51-200
14421440,88736766,$68.00,affordable $51-200
9965844,39335849,$229.00,expensive $200-500
16438544,107306591,$50.00,Cheap $0-49
17187094,88052160,$199.00,affordable $51-200
18451323,127636043,$20.00,Cheap $0-49
7219012,37792784,$150.00,affordable $51-200
15631510,54386063,$36.00,Cheap $0-49
15917221,6951440,$139.00,affordable $51-200
4333455,22500058,$95.00,affordable $51-200
3173116,16090257,$205.00,expensive $200-500
13698734,77108046,$90.00,affordable $51-200
12578499,68213947,$45.00,Cheap $0-49
2950808,15062368,$43.00,Cheap $0-49
860446,4506695,$80.00,affordable $51-200
588949,2904967,$275.00,expensive $200-500
543730,2671126,$95.00,affordable $51-200
3101728,15769936,$38.00,Cheap $0-49
14088550,4049434,$36.00,Cheap $0-49
13915712,65838141,$120.00,affordable $51-200
13374231,41116852,$300.00,expensive $200-500
8899661,42641002,$27.00,Cheap $0-49
18312523,5420141,$169.00,affordable $51-200
7331233,38408342,$500.00,expensive $200-500
3820775,1763193,$96.00,affordable $51-200
5070261,26183192,$65.00,affordable $51-200
17798943,112198050,$89.00,affordable $51-200
14860004,82397723,$555.00,very expensive $500+
10090380,50788435,$65.00,affordable $51-200
13676024,2596829,$65.00,affordable $51-200
5123637,21708805,$269.00,expensive $200-500
18520083,9072191,$199.00,affordable $51-200
9012164,4089844,$55.00,affordable $51-200
15566125,98934366,$39.00,Cheap $0-49
17991117,4731474,$100.00,affordable $51-200
3459112,26069,$39.00,Cheap $0-49
535872,2279744,$65.00,affordable $51-200
2768273,14157272,$198.00,affordable $51-200
3615906,162557,$128.00,affordable $51-200
17285168,116591644,$100.00,affordable $51-200
7989393,30906832,$124.00,affordable $51-200
3120545,15852375,$125.00,affordable $51-200
13535372,77842298,$69.00,affordable $51-200
9998253,23118355,$450.00,expensive $200-500
13956641,16472083,$134.00,affordable $51-200
892059,4739914,$69.00,affordable $51-200
16744433,93610190,$40.00,Cheap $0-49
13311633,2727122,$25.00,Cheap $0-49
17254770,113471340,$154.00,affordable $51-200
663889,3352800,$115.00,affordable $51-200
15567766,91372480,$120.00,affordable $51-200
15501671,99574206,$190.00,affordable $51-200
624198,3041720,$190.00,affordable $51-200
1557387,6790833,$155.00,affordable $51-200
4296597,13822862,$39.00,Cheap $0-49
5057918,26115642,$75.00,affordable $51-200
14076821,67274719,$77.00,affordable $51-200
14339064,87799862,$70.00,affordable $51-200
13299725,68317105,"$5,000.00",very expensive $500+
348922,1441865,$68.00,affordable $51-200
11436245,1586740,$100.00,affordable $51-200
4744424,11613932,$70.00,affordable $51-200
17075172,88535993,$149.00,affordable $51-200
3810839,19467838,$125.00,affordable $51-200
8733790,11041866,$95.00,affordable $51-200
15789431,2223380,$120.00,affordable $51-200
18256535,126158743,$500.00,expensive $200-500
12176026,6196303,$55.00,affordable $51-200
11660355,45857274,$137.00,affordable $51-200
12605994,68418095,$65.00,affordable $51-200
18346606,125914464,$50.00,Cheap $0-49
13960945,68690971,$49.00,Cheap $0-49
7131512,7787548,$61.00,affordable $51-200
7823816,41186992,$50.00,Cheap $0-49
10491291,6988309,$450.00,expensive $200-500
14670334,91169255,$95.00,affordable $51-200
17479417,8972912,$45.00,Cheap $0-49
12870890,44192868,$200.00,affordable $51-200
11678313,13545655,$200.00,affordable $51-200
18314587,75791708,$299.00,expensive $200-500
15675412,101241959,$170.00,affordable $51-200
3723355,637363,$175.00,affordable $51-200
9099012,47438401,$77.00,affordable $51-200
16457121,21646527,$200.00,affordable $51-200
7875521,13867641,$140.00,affordable $51-200
11622348,60850136,$165.00,affordable $51-200
13928656,20779998,$159.00,affordable $51-200
12168039,1273747,$50.00,Cheap $0-49
4411674,301944,$85.00,affordable $51-200
16999444,55067641,$39.00,Cheap $0-49
17811463,14867665,$150.00,affordable $51-200
1090275,5990594,$69.00,affordable $51-200
16529414,47031637,$34.00,Cheap $0-49
10548064,19519854,$45.00,Cheap $0-49
17624231,23194347,$150.00,affordable $51-200
127766,523903,$185.00,affordable $51-200
7564911,7248682,$65.00,affordable $51-200
12410264,67218465,$180.00,affordable $51-200
18376633,127267384,$48.00,Cheap $0-49
16391850,30550719,$325.00,expensive $200-500
6992001,31584149,$85.00,affordable $51-200
6156150,7356648,$650.00,very expensive $500+
4932150,1149254,$75.00,affordable $51-200
17610236,78370385,$129.00,affordable $51-200
3075018,15648946,$38.00,Cheap $0-49
14936966,84822301,$175.00,affordable $51-200
951786,2774796,$95.00,affordable $51-200
6673408,34927304,$135.00,affordable $51-200
14112871,85034261,$102.00,affordable $51-200
16194836,31102550,$50.00,Cheap $0-49
8208878,7174519,$45.00,Cheap $0-49
