Summary,Host ID,Polarity Score,Polarity Sentiment,Subjectivity Score,Subjectivity Sentiment
"1- bedroom gem w/parquet floor & mountain view room comfortable . warm , spacious , ton natural light . yard grove , 3rd st dining/shopping , 3 block la brea & melrose near monica blvd rodeo drive beverly hill",23781905,0.26666666666666666,positive,0.48333333333333334,objective
"daughter bedroom . 's college . great center location near pasadena ( near rose bowl ) , glendale , burbank & los angeles . quite neighborhood safe . hiking trail & street . park , restaurant , store , bank near . visit mountain beach - able ski & surf ( ) day : ) pool home mountain view , clean , 2 small dog . bathroom would shared . 2 guest okay short stay . $ 10 per night extra .",5926888,0.2654761904761905,positive,0.5089285714285714,objective
"new luxury cool two bedroom apartment large balcony true city feeling ! comfortably fit six , centrally located quite street , block away santa monica promenade , beach pier . enjoy access pool , gym free parking . security duty 24h .",61111833,0.2922686688311688,positive,0.5166396103896104,objective
"* * * listing sold visit listing house . looking los angeles thrill ride ? wake high hollywood hill inside 1926 castle , check huge collection rock n roll memorabilia , take short walk universal studio 1.25 mile away . hollywood sign + hollywood blvd ten minute drive away . close west hollywood , burbank downtown l.a. also ! 's good reason superhost listing , please sure read review !",18832521,0.2692857142857143,positive,0.4612698412698412,objective
"rooftop pool hot tub view la ! place heart los angeles , close melrose hotspot : alfred , ep & lp , craig 's , gracias madre , cecconi 's , name . ’ love place location beat , 's heart action . place good couple , solo adventurer , business traveler . 'm business school student rent place 'm town .",30444268,0.40312499999999996,positive,0.5375000000000001,objective
staying long beach 97 friendly people friendly environment,90718995,0.2333333333333333,positive,0.4666666666666666,objective
"central location , easy access everything , easy street parking , bus part town . get one three pictured bedroom .",58909980,0.2888888888888889,positive,0.638888888888889,objective
"1 bedroom , 1 bath , hardwood floor , sub-zero fridge , granite countertop , outdoor patio , pet friendly . modern design . clean .",17153277,0.3138888888888889,positive,0.5,objective
"penthouse brand new hollywood blvd . minuet away chinese theater , el capitan , walk-of-fame , hollywood star , tourist attraction . free wifi , cable 24/7 gym , fully furnished 3 bedroom , 2 bathroom 2 level .",46979936,0.1787878787878788,positive,0.4181818181818182,objective
rent private room per person $ 105 2 person $ 170 also rent full apartment film maker per day . $ 450 per day . film inside apartment .,13534483,0.175,positive,0.4625,objective
"bright spacious hollywood spanish style apartment centrally located get ! literally walk 2 block shop restaurant fairfax , melrose , grocery store , pan pacific park , grove , etc . really cute neighborhood . unit 1400 sq ft. sunny family friendly unit . 's 2nd floor unit 4 plex . small balcony hummingbird feeder : ) sleep 4 two bedroom . room separated within unit .",9292045,0.22812500000000002,positive,0.49374999999999997,objective
"place cozy apartment nice neighborhood close beverly hill , west hollywood , culver city los angeles offer . located 2nd floor nice building within walking distance la fitness , eckankar yoga , shop restaurant . place unique , feel , sanctuary within city . nicely decorated , calm comfortable . included off-street parking spot . available 3/28/17 4/5/17 .",18819886,0.3416666666666667,positive,0.7444444444444445,objective
"one room 1949 style building , hardwood floor , courtyard- cute . perfect one male person traveling one day 2 day . private room bed~ bring sleeping bag .",11591836,0.375,positive,0.61875,objective
"new place ! half block rose parade , colorado blvd. , pasadena city college bus . 's close cal tech , restaurant , shop , metro goldline , coffee house . convenient jpl , pasadena civic center , old town pasadena , huntington garden , norton simon . ’ love central pasadena location , mid-century modern ambiance , comfortable furniture , book , window light .. place good couple , solo adventurer , business traveler , family .",2382677,0.21281565656565657,positive,0.4462121212121213,objective
"joyhouse8 healing , inspiring , relaxing retreat space convenient everything . spectacular view several layer mountain , nestled side santa monica mountain , enjoy bird watching lovely natural surroundings . master bedroom roomie , little desk working . bed large soaking tub attached private bathroom view mountainside garden private side deck . cat lover preferred .",11789691,0.21267857142857144,positive,0.5228571428571429,objective
"love house , best location venice beach . one block abbot kinney ! ! house includes verizon high speed internet & cable tv come fully furnished modernica & eames . king size bed & second bedroom / office sleeper sofa .",4014101,0.415,positive,0.36,objective
"place close koi restaurant santa monica blvd , sunset blvb , beverly hill , beverly center , robertson blvd , grove , melrose avenue , abby 's bar walking distance . paradise walker . please contact information , happy help .",9065322,0.35000000000000003,positive,0.55,objective
"place close in-n-out burger , wendy 's , 24 hr supermarket , bossa nova restaurant , hollywood blvd , hard rock cafe , buffalo wild wing , la fitness , madame tussaud 's wax museum , ripley 's believe , bank america , well fargo . ’ love place neighborhood , coziness , kitchen . place good solo adventurer business traveler .",91752292,0.2520833333333333,positive,0.5354166666666667,objective
"place close great view , equestrian activity , pacific crest trail , vasquez rock , angeles national forest , big 8 sport complex , jethawk stadium , aqua dulce winery , reyes winery . ’ love place old-fashioned courtesy , swimming pool , spa , rural atmosphere , serenity , food . place good traveler need horse facility , couple , solo adventurer , business traveler , family ( kid ) , furry friend ( pet ) .",71743973,0.2833333333333333,positive,0.4083333333333334,objective
"spacious two bedroom beach condo sleeper sofa 6 minute away beach . come two designated underground parking spot , high speed wifi , two tv 's roku stick slingtv . washer dryer unit . step away third street promenade , santa monica shopping mall , santa monica pier many tourist attraction",127089549,0.22,positive,0.3466666666666667,objective
"lovely & bright room large house beautiful rose garden . room furnished twin size bed , office desk , closet space & small fridge . room hardwood floor , two window & lot natural light . bathroom shared female .",26902736,0.346031746031746,positive,0.6216931216931219,objective
"chic one bedroom located heart downtown los angeles , 5 minute walk staples/convention center , la live , starbucks , target big shopping mall well different exotic restaurant area . ’ love place people , outdoors space , neighborhood , amenity , lovely resort like view balcony , building .. place good couple , solo adventurer , business traveler , family ( kid ) , big group .",89389929,0.24848484848484848,positive,0.4833333333333333,objective
"private entrance bath centrally located 1920s home historic miracle mile district . close public transportation - walking distance museum restaurant . street parking easy . also access lovely , quiet garden patio . california king bed , wireless internet , mini-fridge , coffee maker & kettle . room accommodates 2 people rollaway bed child . look forward hosting lovely little get-a-way .",39841598,0.13842592592592592,positive,0.4287037037037037,objective
"make trip something special deserve ! guest house fully furnished w kitchenette , living room , nook , master bedroom , loft ( bedroom 2 ) . warm private , dedicated parking space , tv , wifi . washer/dryer , family friendly . pool jacuzzi outside door ; ) pet please . close six flag magic mountain ( 5 min ) universal city walk ( 20 min ) college canyon ( 5 min ) master college ( 5 min ) california institute art ( 5 min ) hollywood ( 25 min ) burbank airport ( 20 minute )",75604522,0.27142857142857146,positive,0.5120535714285714,objective
back half bungalow house w/ private entrance . furn.queen sized bed & private bath upstairs . basement living rm/office desk downstairs . small fridge & toaster oven . full kitchen . utilities/wifi /netflix tv incl . short term ok. 1 - 3 mo . single occupancy . cat ok. quiet residential area,466847,0.07835497835497836,positive,0.33766233766233766,objective
"private large room shared living area bathroom safe area . great location 5min downtown la , 20 min santa monica beach , near usc , 15 min world famous hollywood walk fame , near korea town , city never sleep , 24/7 restaurant karaoke .",64095894,0.3163265306122449,positive,0.5505102040816326,objective
"place close everything everywhere la want go. , mad men deli , deliver . near hollywood , beverly hill , grove , beverly center . resturant row . list endless . . ’ love place location , neighborhood , ambiance everything new , fresh upscale .. place good couple , solo adventurer , business traveler .",104303068,0.11079545454545453,positive,0.5505681818181818,objective
minute catalina express long beach marina beach . coronado motel long beach near shoreline village minute beach attraction . hotel short drive long beach convention & entertainment center long beach airport .,51862071,-0.028571428571428574,negative,0.3428571428571429,subjective
"super comfortable , quiet clean . walking distance nyfa major studio ( warner bros , disney , nbc ) well shop , grocery store , coffee shop , public transportation . close universal studio well st. joseph 's hospital , west hollywood , beach .",4678862,0.1660714285714286,positive,0.43809523809523815,objective
"spectacular view sitting directly across lake balboa . minute away flyaway station van nuys airport . walking distance orange line bus ( woodley/balboa station ) . centrally located burbank , hollywood & beach .",23004735,0.2333333333333333,positive,0.5166666666666667,objective
"spacious self-contained suite feature private entrance , full bath , dressing room closet , stocked micro-kitchen refrigerator , microwave , toaster , electric tea kettle — gorgeous courtyard quiet neighborhood . many outdoor space enjoy : fountain fishpond , fireplace gas starter , outdoor kitchen barbecue , gas ring , water . five minute mountain trail , 10 minute restaurant , shop , museum pasadena rose bowl .",2199480,0.36428571428571427,positive,0.5869047619047619,objective
"charming studio city neighborhood . cul-de-sac ample street parking . private access guest house via drive way , located adjacent garden . close proximity kid friendly beeman park ( track , exercise equipment , tennis basketball court ) . easy freeway canyon access .",7882001,0.3770833333333333,positive,0.6770833333333334,objective
"two private room separate entrance sleep 4. big tv kitchenette ! day 1 block beach , ride bike strand , chair , towel inc. dinner- 10 min walk world class restaurant manhattan beach . fun !",27435329,0.125,positive,0.225,objective
townhome . downstairs bedroom . bathroom . jacuzzi tub . entry front door room private . 's clean . nice . hardwood floor . tiled bathroom . 's safe secure . washer dryer garage . small refrigerator .,66735395,0.26944444444444443,positive,0.5958333333333333,objective
"cool color , cool garden , 1 mile venice beach . tennis court , 9 hole golf course , jogging path within walking distance . 1 large room sleeping loft sofa bed . bathroom , shower kitchen amazing space . gated corner house plenty safe free parking .",9110570,0.40238095238095234,positive,0.6547619047619048,objective
kingsley sanctuary middle koreatown central los angeles amazing site free off-street parking included .,256228,0.25,positive,0.4875,objective
"place close beach ( 10 min . ) , grocery store ( sprout , trader joe 's , ralph 's ) , shopping area including tx maxx homegoods . ’ love place comfy bed , kitchen , light . . place good couple , solo adventurer , business traveller , family ( kid ) .",107357661,0.5333333333333333,positive,0.6333333333333333,objective
hi ! spacious 1 bedroom lovely mar vista/venice area centrally located west side los angeles many amenity enjoy . hope wonderful stay sea !,7765030,0.48,positive,0.6,objective
"modern loft - wash/dryer unit . - dtla ( close subway , shopping , restaurant ) - coffee bar - complimentary gift ( upon arrival ) - his/her bicycle ( upon request ) - private balcony - bbq - netflix - xbox 360 - rooftop pool/hot tub ( amazing view dtla ) -sauna/gym ( basement building ) -pool table ( basement )",15769143,0.275,positive,0.51875,objective
"bright beautiful studio situated coveted marina peninsula vibrant walk street . private balcony peekaboo ocean view . step beach & 3 block great restaurant , nightlife venice boardwalk . free parking included !",12756353,0.5027777777777778,positive,0.6763888888888889,objective
mid century modern home lovely quiet private room + patio one nicest area eagle rock . loved & well maintained tree lined walking neighborhood . easy stroll two block rich variety restaurant & easy access la !,18931053,0.3055555555555556,positive,0.5527777777777778,objective
"'re renting 2 bedroom , 2 bathroom apartment beautiful westwood . 's large , lower unit hardwood floor nice quiet building pool .",6000295,0.41607142857142854,positive,0.6904761904761906,objective
cozy townhouse offer home feeling even traveling work . close warner universal studio . accomodate 4. burbank airport major highway block away . bus grocery le 1 block away .,1421946,-0.04583333333333333,negative,0.4166666666666667,subjective
"large shared room refrigerator microwave , right freeway next metro , also house large",54386063,0.17857142857142858,positive,0.3482142857142857,objective
"place good couple , solo adventurer , business traveler .",3002703,0.7,positive,0.6000000000000001,objective
"stay restful comfort , lovely , peaceful home . 'm `` super host '' take pride making guest feel welcome home , visit .",18336433,0.4708333333333333,positive,0.7041666666666666,objective
"cozy guest house beautiful southern california . guest house kitchen , bedroom , tv , bathroom big front garden .",40821266,0.1625,positive,0.4625,objective
"bright cozy room excellent spot tourist , business travel people want explore hollywood . 5 minute walk walk fame well big market pharmacy .",96693009,0.375,positive,0.6625,objective
"wake huge private bedroom , stunning view overlooking west hollywood . beautiful room , hard wooden floor double wardrobe . arrive feel home . top floor . 1 bdr shared huge chateau style 3 bdr home private pool .",303582,0.23583333333333334,positive,0.5591666666666667,objective
area located 15 45 minute almost every tourist attraction la . beach 15 minute disneyland 45. area quiet great student . owner premise . smoking inside .,47354029,0.4,positive,0.5416666666666666,objective
live view park . home spacious nice view downtown los angeles pool . view park upscale safe neighborhood convenient everything .,4266637,0.4121212121212121,positive,0.6666666666666666,objective
"cozy one bedroom attached guesthouse surrounded sycamore tree , beautiful rose garden , koi pond . enjoy zuma westward beach across street many restaurant bar within walking distance . follow u @ rollingstonecottage",10330271,0.43,positive,0.74,objective
"friendly apartment great place relax see best la ! easy reach -pch , santa monica , getty center . happy point right direction . 5 minute walk expo metro line , bus beach , car rental .",5055221,0.5134353741496599,positive,0.5741496598639456,objective
spacious studio hollywood hill . private space rest house amazing view overlooking hollywood clear day way santa monica .,3662459,0.23333333333333336,positive,0.5527777777777777,objective
"stay beautiful , 2nd floor apartment next la trip ! nestled miracle mile , hancock park , grove , hollywood - n't go far middle la offer .",15779300,0.19,positive,0.4,objective
"四房舒适温馨独立house , 前后花园 , 独立卫生间 , 交通方便",123977399,0.0,neutral,0.0,neutral
"close culver city , lacma , grove great coffee . 're 20 minute beach , hollywood , downtown lax . 10 minute walk 're metro going downtown santa monica . ’ love restored 1932 spanish home high ceiling , open living area backyard oasis . grill dine al fresca late afternoon , lounge fire cooler night , let fountain soundtrack morning shavasana deck ( la ) .",289837,0.19333333333333333,positive,0.49833333333333335,objective
"two level condo famed abbott kinney meet beach heart venice , ca . home offer 2 bedroom ensuite . downstairs open kitchen space living room slate flooring throughout downstairs .",36672815,0.0,neutral,0.5,neutral
"close burbank airport universal hollywood . good family ( kid ) , big group , furry friend ( pet ) . one king bed , bunkbed 2 single , one twin bed , one pull queen , one pull twin . ample parking driveway street .",1613229,0.15714285714285714,positive,0.2285714285714286,objective
"listing gray couch tan couch living room , pull bed . one guest also air mattress need . live second floor handicap access .",9193152,0.06818181818181818,positive,0.25,objective
"beautiful home redondo beach , east hermosa beach pier . enjoy beach life redondo , hermosa , manhattan beach ! relax beautiful 1800 square ft , 2 story , front unit town home . upstairs living space open kitchen , living room , outdoor living space get great air flow ! outdoor living space seat 6 & indoor living room couch comfortably seat 9. enjoy attached 2 car garage .",44759806,0.5714285714285714,positive,0.7214285714285714,objective
"check 78 5-star review vrbo listing # ( phone number hidden ) br apartment single-level duplex located highly desirable centralized burbank hill . walk everything would need . 3 block medium center mall shop restaurant san fernando road offer , along street vendor 38 screen amc theatre .",2390619,-0.035555555555555556,negative,0.3244444444444444,subjective
"place close restaurant dining , art culture , family-friendly activity .",85995583,0.0,neutral,0.0,neutral
nice place rest,89309844,0.6,positive,1.0,objective
"place close lot bar , restaurant , shopping , mall ! 's within walking distance making everything extremely convenient . . ’ love place view location . place good couple , solo adventurer , business traveler .",72968829,0.35833333333333334,positive,0.7333333333333334,objective
"welcome home sunny west hollywood . property located one highest walking score area country ; best restaurant , coffee shop , shopping within block . property quiet , gated get-away middle city . guest house large 2-story unit ; living area , kitchenette 1/2 bath first floor second floor master suite . spiral staircase inside , also access second floor regular staircase outside .",106546122,0.22642857142857142,positive,0.2422161172161172,objective
"private retreat hollywood hill highland , walking distance everything . 2 bedroom 1 bath flat 2nd bedroom furnished den ( sofa-futon sleep 2 ) . large deck offer fantastic view ! upper unit duplex tenant .",33654843,0.11488095238095238,positive,0.3047619047619048,objective
"rare california experience traveller lucky enough experience . located beautiful point dume malibu , cute cottage getaway short walk ocean . parking , large flatscreen t.v . 's , kitchen , 2 bedroom & shower .",9794542,0.31394557823129254,positive,0.708843537414966,objective
"beautiful house great neighborhood . step griffith park ( great hiking ! ) end canyon drive . restaurant grocery store mile away . house 3 bedroom , 3 bathroom , kitchen , living / dining room , den .",69443339,0.8833333333333333,positive,0.8333333333333334,objective
"'s magic ! rejuvenate nicely appointed 2 room suite . guest wing . poolside path lead ocean terrace , overlooking mile stunning ocean view catalina . hi speed internet , direct tv , kitchenette , heated pool jacuzzi . also get second adjoining room small sofa , end table big screen tv . 's perfect , get single room room spread . redid bunch little thing make whole unit better .",62162395,0.2513392857142857,positive,0.5428571428571429,objective
"place downtown long beach beautiful art district 3 block pine street , pike beach . enjoy vibrant night-life great restaurant like 555 steakhouse , bo-beau kitchen/roof tap , federal bar many . enjoy art gallery take short walk beach . vons conveniently located block away grocery need . hope love place , 's central location unique ambiance . everything make stay enjoyable one !",101251888,0.38055555555555554,positive,0.561111111111111,objective
"quiet side street hollywood 's coveted franklin village , 'll minute away iconic landmark capitol record building tcl chinese theater . griffith park universal studio north .",34861687,0.125,positive,0.20833333333333331,objective
"home away home close everything santa monica offer : beach , pier , main st. downtown restaurant shopping scene , gourmet ice cream ! easy metro , bike rental , freeway access .",81312483,0.3208333333333333,positive,0.5833333333333334,objective
"located arcadia , los angeles , california . close westfield shopping center . convenient chinese community many restaurant super market .",76348578,0.18333333333333335,positive,0.31666666666666665,objective
"place beautiful 2 bedroom echo park close echo park lake , dodger stadium , square one boathouse , kush , vin scully avenue . ’ love place neighborhood , amount natural light fill entire house , comfy bed , open plan kitchen coziness . . place good couple , solo adventurer , business traveler , family ( kid ) .",19240446,0.36428571428571427,positive,0.6321428571428572,objective
"staff member town business - hosted many . best north wilshire . 5 minute walk . private 1 br , 1 ba 2 br , /2 ba condo . price difference 31 day v 30 day matter pet",40440635,0.5,positive,0.39166666666666666,objective
"enjoy comfy , cozy home heart la -- oasis within best highlight city ! short walk good food fun , love location well cleanliness safety community . hope !",3364610,0.4035714285714285,positive,0.46428571428571436,objective
"view span downtown los angeles vincent thomas bridge port los angeles open ocean three-bed , two-bath home . breakfast ( great coffee ) included price !",11396604,0.5,positive,0.625,objective
"apartment located close metro red line , vermont/santa monica . easy bus access . street parking . minute away hollywood close griffith park , next trendy neighborhood los feliz silverlake . laundry service building restaurant close .",39961812,0.2583333333333333,positive,0.43333333333333335,objective
"lugares de interés : dodger stadium , echo park lake , park , staple center , fashion district . walt disney concert . . te va encantar mi apartamento por la gente , el ambiente , la zona exteriores , el barrio la luz . mi alojamiento e bueno para parejas , familias con niños viajeros de negocios .",104534168,-0.1,negative,0.1,subjective
"block sunset strip gateway mid century flat eclectic feel . minute away leading nightspot , restaurant , cafe west hollywood offer .",8796021,-0.0125,negative,0.0625,subjective
"place close ihop , chipotle mexican grill , ralphs , gas station . ’ love place comfy bed , kitchen , ease .. place good solo adventurer .",45682741,0.39999999999999997,positive,0.4000000000000001,objective
"full privacy `` private '' special access room . prime location , modern , luxury , newest building within block . high-end brand new modern furniture , big bed , yourprivate full bath within apartment , big hd tv within nice compact room .",55212741,0.21935064935064932,positive,0.43009740259740264,objective
"1100 square foot , tri-level guest house hollywood hill . 1920 's spanish colonial recently renovated tucked away one city 's sought neighborhood . relaxed space private patio 2 separate entrance .",13003127,0.0,neutral,0.20833333333333334,neutral
nice room 10mn lax/ redondo beach manhattan beach . also 20mn hollywood,111627073,0.6,positive,1.0,objective
"back house includes bed , heat/air conditioned room private . full private bathroom space . backyard farm chicken breakfast morning ( weekend ) ! cool progressive neighborhood built 1930 's . super close fairplex pomona !",40262924,0.05238095238095237,positive,0.5095238095238095,objective
"newly remodeled 2,100 sq.ft . luxury home adorned top line finish furniture coupled 3,400 sq.ft . outside living space heart miracle mile ( adjacent beverly hill ) . walk lacma grove .",8460947,0.21212121212121213,positive,0.3348484848484849,objective
full 750 sqf spanish style 1 bedroom apartment comfortable king size bed centrally located ! clean oasis call home stay la . full window ! bright ! cozy ! safe !,20695786,0.31157407407407406,positive,0.5444444444444445,objective
"place close noho art district , universal studio , metro station , denny 's , mucho ma , lot great restaurant bar . ’ love place people . place good couple , solo adventurer , business traveler . gated parking space available . always welcome join u breakfast supper",99563554,0.5333333333333333,positive,0.5416666666666666,objective
"immersed highland park 's commercial district york blvd . 50 foot cafe , restaurant , boutique shop , art gallery , kid park . conveniently located 10 min away dt la car . walking access major bus route metro gold line .",39389572,0.03125,positive,0.25,objective
"4 br/4ba two story absolutely beautiful mediterranean villa filled light high ceiling . infinity pool , kitchen 's chef two private balcony overlooking canyon view !",76237197,0.362,positive,0.703,objective
"upper unit historic spanish duplex close 2 usc , staple , la live , dtla , reef , fidm , gallen center & everything great downtown la . large , spacious architecturally unique on-site , secure parking edge action .",23593492,0.19256493506493508,positive,0.34785714285714286,objective
"one block venice beach ! spacious , stylishly , fully furnished large apartment , amazing ocean view 12th floor ! queen size bed , bathroom , full kitchen , swimming pool , hot tub , tennis court , gym , washer/dryer , wifi , cable tv & gated parking",44875889,0.4128571428571429,positive,0.7457142857142858,objective
"master bedroom two story townhouse queen bed , sofa , walk closet . 50 '' hd tv roku channel included : hulu , netflix , hbo go . gated complex , includes covered parking spot , pool , hot tub . dog welcome long 're well behaved .",92921337,0.175,positive,0.6375,objective
"spacious 800 sq ft open loft floor plan , corner unit 50 % window brand new kitchen appliance . building amenity include rooftop jacuzzi , communal area , gym . daily parking $ 7 lot behind building .",1433227,-0.06590909090909092,negative,0.41363636363636364,subjective
"last ! highly desirable area street . looking excellent , relaxing place ! ! ! available ! ! large 1 bedroom & 1 bath bright sunny natural light breeze .",19932432,0.3999107142857143,positive,0.5419047619047618,objective
"newly renovated guest studio separate entrance upscale neighborhood tv 's modern family 's dunphy house . close ucla , silicon beach , century city , culver city , fox sony studio , santa monica beach , park , freeway . short walk new expo line metro station santa monica . access huge park-like backyard . part home family neighborhood . rental includes use bike explore la . perfect business traveler vacationer",54354899,0.31212121212121213,positive,0.5681818181818182,objective
"located hill glendale , family home comfy , spacious great quiet getaway , yet also walking distance grocery store cafés short drive americana shopping mall , galleria many major freeway .",62682114,0.2725,positive,0.4766666666666667,objective
"come stay best neighborhood los angeles ! located next best bar restaurant los angeles offer , yet quiet street enjoy r & r ! complete pool , washer dryer downstairs , ac , parking ! almost 1000 square foot .",1788196,0.4375,positive,0.3055555555555556,objective
"guest house offer comfort home . comfortable conveniently located major attraction los angeles , whether traveling business pleasure . 5 minute lax , loyola marymount university , otis college , & silicon beach . short walk starbucks , westchester golf course , shopping numerous eatery .",115533555,0.115625,positive,0.525,objective
best canyon & city light view . sunny . safe single woman family privet iterance . privacy .closed shaping center femur restaurant .,106079289,0.3457142857142857,positive,0.3628571428571429,objective
"situated long beach suburb , home sits quiet street large tree cute home . short drive beach , downtown , shop . feel home , greeted smile loving dog . room large bathroom two sink , one two room available . second year hosting airbnb , love hosting , meeting new friend making accommodation comfortable , affordable ! pet welcome ! look forward meeting !",47107607,0.3082096474953618,positive,0.5067872603586888,objective
"convenient del rey location , 10 minute lax , 3 mile marina del rey clear day see hollywood sign . ballona creek bike path 3 short block away great way access sunny california beach . south playa del rey , el segundo manhattan beach north venice beach santa monica pier .",90456754,0.3,positive,0.4777777777777778,objective
"perfect place stay hollywood , located heart hollywood close main attraction hollywood walk fame , dolby theater chinese theater . beautiful apartment great furniture , wifi , fully equipped kitchen access pool , hot tub gym . feel like local stay",29548304,0.43809523809523804,positive,0.5619047619047619,objective
"cozy warm home decorated colorful knickknack travel . relax private room , prepare meal fully equipped kitchen , enjoy shaded rear patio , hop venice , culver city downtown mar vista . bathroom attached room , n't use .",26222911,0.22000000000000003,positive,0.525,objective
"located behind world famous pink 's hotdog , comfortable 1 bedroom within easy walking distance hip shop restaurant melrose , boast best porch west hollywood . come relax hammock !",4423822,0.3055555555555556,positive,0.6555555555555556,objective
"room located downtown la . room include kitchen , living room , washer+dryer,1 parking place , kingsize bed . evening , near shopping mall , restaurant . location safety ! 980sq ft 1 bed/1 bath apartment dt .",50058634,0.125,positive,0.4,objective
"new privately constructed home destination must heart historical adam district la . fully furnished equipped home perfect long short stay . amenity superb unit . everything need enjoying stay los angeles . close freeway , usc college , shopping , restaurant . neighborhood quiet location private . covered parking attached .",7840836,0.2586363636363636,positive,0.4837878787878787,objective
"clean , green .",58427,0.08333333333333334,positive,0.5,objective
"place close venice boardwalk-santa monica-malibu-wholefoods-abbot kinney- , cerveteca , flake . ’ love place walk everywhere venice beach : outdoors , patio , clean space , comfy bed , light , neighborhood . place good couple , solo adventurer , business traveler , big group .",52465307,0.3933333333333333,positive,0.54,objective
"private room shared apartment ( 2 bdr/ 1 bath ) . located fairfax village , walking distance restaurant , grove , shopping beverly blvd , fairfax , la brea melrose . miracle mile ( lacma , la brea tar pit ) 15 min . walk away .",786958,0.0,neutral,0.375,neutral
"private room three bedroom two bathroom loft los angeles art district ! walking distance amazing coffee shop , local boutique , brewery & little tokyo . two parking spot available , respectful neighbor pet friendly , location amazing & really come alive summer time . art show great street explore foot – one la ’ & coming neighborhood .",5061505,0.3079545454545455,positive,0.5113636363636365,objective
"bordering gallery row historic core perfectly nestled new ace hotel baco marcat . historic loft newly renovated , boasting gym , sauna , beautiful rooftop pool , bbq station , fireplace , hot tub , conference room , even dog walk ! enjoy peace quiet spacious loft .",31698155,0.3150252525252525,positive,0.5102693602693603,objective
"house super charming ! safe , fun , comfortable . location fantastic , great restaurant around beautiful reservoir park walking distance . located griffith park blvd offer easy access everything .",23040529,0.5435185185185185,positive,0.7388888888888889,objective
"'s piece paradise located hill palos verdes . 5 minute away , 'll find breathtaking coastal view ocean . perfect evening hike ! centrally located yet private safe neighborhood . space quiet , inviting , ton option fun ! rest relax heated pool , grill using brand new gas grill , partake bonfire firepit - space perfect getaway fun sun .",25646978,0.43113636363636365,positive,0.5312878787878789,objective
"nice cozy studio , likw place really relaxing .",21337207,0.20000000000000004,positive,0.65,objective
"'re renting entire home ; bright , light , small 3 bedroom , 2 bathroom home beautiful tree lined street coveted fashion square ! spacious great room open living space , close trader joe 's , westfield mall , sherman oak park , whole food , universal citywalk , freeway , ventura blvd , numerous restaurant !",49390139,0.28500000000000003,positive,0.5675000000000001,objective
home beautiful spacious resort style stay swimming pool back yard private entrance bedroom clean wifi . full bath shower . television cable movie channel . private entrance car .,39885776,0.2611111111111111,positive,0.5,objective
"architectural gem heart venice rose avenue 7 block venice beach ! 3 4 bedroom ( office converted 4th bedroom ) , 3 bath w/additional daybed master bedroom extra guest . sleep 6. rooftop deck w/ view .",1368428,0.375,positive,0.525,objective
"great room chinatown/downtown los angeles ! walking distance many restaurant market . central location , le mile heart downtown . close public transportation around corner main freeway . safe quiet neighborhood , walking distance elysian park .",56076901,0.3095238095238096,positive,0.3904761904761905,objective
"cozy guest house conveniently located , next sony studio , walking distance downtown culver city bar restaurant , 15 min drive beach , 1 mile metro expo , easy access bus line , close 405 10 freeway .",15041820,0.07777777777777779,positive,0.5277777777777778,objective
"downtown la . place interest short distance . 's old building , room remodeled new bed furniture . 's small studio 2 shared bath shower . parking street .",23676202,-0.0034090909090909102,negative,0.3386363636363636,subjective
"love creative , calm home vibe",22188,0.43333333333333335,positive,0.7833333333333333,objective
"private bedroom + private bathroom perfect central location spectacular view hollywood hill . best part get enjoy comfort serene apartment , heart los angeles ' bustle . enjoy view great walking neighborhood , love listing . response rate 2 hour . know traveling , need quick response ! please take time read listing house rule sending u request . available date calendar .",12079935,0.4597222222222223,positive,0.5375,objective
"place oak forest mountain close topanga state park hiking . photo taken around topanga see 's like . surrounded beautiful nature outdoor space quiet location . 're 10 min beach malibu 15-20 min santa monica/venice woodland hill . town center restaurant , shop library 2 min away . 's good couple , single , family ( kid ) .",1432244,0.2757142857142857,positive,0.44952380952380955,objective
"soliga kalifornien . rymligt sovrum med `` full size '' bed , eget bad , kylskåp , garderob och byrå . tillgång till tv , gym , kök , tvätt och mysig baksida med bbq . fin familje villa bra , tryggt centralt område-nära till allt . svensk värdinna . frukost ingår .",38604345,-0.17499999999999993,negative,0.6083333333333334,subjective
"large , clean studio apartment heart la . parking available , ac heater unit , laundry building , great neighborhood ! restaurant shopping within walking distance !",229455,0.49523809523809526,positive,0.5696428571428571,objective
"* special pricing january * within walking distance world famous surfrider beach & nobu , malibu surf shack located hillside across carbon beach . enjoy epic ocean view living room fully fenced outside patio dog friendly . great work home getaway , couple weekend close everything malibu .",107713441,0.3617346938775511,positive,0.5387755102040815,objective
"place close public transport , airport , park , art culture . ’ love place charming mid-century modern architecture , vast outdoor areas. , view , kitchen , location . place good couple , solo adventurer , business traveler .",101781149,0.3499999999999999,positive,0.5944444444444444,objective
"large open floor plan , hardwood floor throughout 3 large bedroom , two bed cal king third queen pull sofa . backyard feel like private four season hotel huge pool & hot tub , fire pit , several seating area . 1 mi beach .",37711042,0.1348214285714286,positive,0.43526785714285715,objective
"place close bourgeois pig , upright citizen brigade theatre , la poubelle bistro & bar , bird , figaro . ’ love place neighborhood . place good couple solo adventurer .",337373,0.6,positive,0.6000000000000001,objective
cozy room available two bedroom apt 10 15 min away great attraction downtown hollywood,3959158,0.4,positive,0.725,objective
